UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM,,subject,gn,ts
11544.4552063,5100.56250312,6720.65409277,8580.16740295,422.10567339,367.075087339,1506.1318366,825.990779328,9502.42105031,blueflood,4,1.25
11544.4552063,5100.56250312,7339.53135848,9392.97747462,422.10567339,367.075087339,1368.28843785,1162.56141794,9120.56264607,blueflood,4,1.5
11544.4552063,5100.56250312,5153.63583139,10416.4294664,422.10567339,367.075087339,1175.41083258,1328.76213025,9402.64010931,blueflood,4,1.75
11544.4552063,5100.56250312,6473.9773915,7353.91835744,422.10567339,367.075087339,1274.59243883,753.042122563,9181.6114304,blueflood,4,2.0
71462.2777956,32927.2993125,29960.7633039,26161.6776761,14284.356383,12467.9118676,8623.64241298,17899.4736102,43823.5724484,commons-pool,4,1.25
71462.2777956,30523.7463209,33489.9591993,25491.5117837,13875.9492174,12361.3369271,10472.890561,11189.6878766,39983.1725469,commons-pool,4,1.5
71462.2777956,30523.7463209,29313.2428875,24363.4641897,12323.2337593,10454.4468036,7947.94410659,10074.9710002,37930.3996813,commons-pool,4,1.75
71462.2777956,30523.7463209,28598.1412441,31440.670351,11015.8853269,10454.4468036,7177.38840424,13984.7428201,35971.2567818,commons-pool,4,2.0
165.158441558,115.168831169,114.145454545,123.596103896,103.333116883,68.111038961,73.8993506494,88.2441558442,167.837077922,scribe-java,4,1.25
165.158441558,115.168831169,97.474025974,125.677272727,103.333116883,68.111038961,76.3876623377,91.888961039,163.974155844,scribe-java,4,1.5
165.158441558,115.168831169,115.433766234,181.294805195,103.333116883,68.111038961,75.3006493506,92.1402597403,163.128038961,scribe-java,4,1.75
165.158441558,115.168831169,115.193506494,147.355844156,103.333116883,68.111038961,79.3642857143,89.7266233766,160.815233766,scribe-java,4,2.0
3809.00998945,2592.6215298,1758.20679907,1133.03125623,874.565722328,738.538528548,755.366076325,803.337898709,1385.79200118,jsprit,4,1.25
3809.00998945,2592.6215298,1704.03249916,1226.06479681,874.565722328,738.538528548,772.133498784,727.159947131,1439.78806776,jsprit,4,1.5
3809.00998945,2592.6215298,1536.54893496,972.80422968,874.565722328,738.538528548,728.413471745,772.142326044,1404.23317982,jsprit,4,1.75
3809.00998945,2592.6215298,1416.55225371,1131.60561796,874.565722328,738.538528548,767.891098001,751.607370486,1418.61003634,jsprit,4,2.0
1180.45727273,478.760909091,510.349090909,238.439090909,120.585454545,95.0536363636,107.693636364,123.145454545,339.907636364,java-apns,4,1.25
1180.45727273,478.760909091,533.987272727,203.599090909,120.585454545,95.0536363636,109.682727273,120.889090909,339.296636364,java-apns,4,1.5
1180.45727273,478.760909091,666.709090909,219.972727273,120.585454545,95.0536363636,102.763636364,147.656363636,333.801236364,java-apns,4,1.75
1180.45727273,478.760909091,614.144545455,229.588181818,120.585454545,95.0536363636,100.894545455,120.01,337.547036364,java-apns,4,2.0
98041.923898,48579.1421133,17282.6967296,27922.9219773,5203.04498102,9816.01237569,4973.48043415,6843.58581359,52283.2117426,stream-lib,4,1.25
92538.8937105,46561.8290458,28110.4480426,23218.1816197,5232.42410981,9755.83346265,5804.78286307,9275.94532048,48631.3775222,stream-lib,4,1.5
91784.98217,46565.3317685,31616.1120123,26852.8209267,5232.42410981,9759.77825987,5017.67326458,6635.15346621,47594.6088934,stream-lib,4,1.75
91784.98217,46565.3317685,56106.1097279,21640.2529925,5232.42410981,9759.77825987,5110.25054321,7367.7425987,49091.3652753,stream-lib,4,2.0
543.530127369,570.953111524,876.959762718,778.917006757,331.084417689,313.130796966,318.915776097,372.750956078,650.426754417,LastCalc-0.1,4,1.25
543.530127369,570.953111524,926.599083806,794.742087131,331.084417689,313.130796966,363.897476796,474.258502112,629.116396838,LastCalc-0.1,4,1.5
543.530127369,570.953111524,1400.08747732,610.252302864,331.084417689,313.130796966,364.888071617,374.460609233,663.974353238,LastCalc-0.1,4,1.75
543.530127369,570.953111524,1095.41431217,597.793757854,331.084417689,313.130796966,321.463374767,365.883589451,642.152627415,LastCalc-0.1,4,2.0
2029.26004987,699.43660444,549.176243692,502.740893516,1045.04607161,451.15551963,324.816172907,448.374385198,961.98992408,rome-1.5.0,4,1.25
2029.26004987,699.43660444,588.782840676,712.177801112,1045.04607161,451.15551963,449.452336055,373.824058269,970.686107914,rome-1.5.0,4,1.5
2029.26004987,699.43660444,655.00431943,647.828698395,1045.04607161,451.15551963,392.247970193,387.814106444,968.907783647,rome-1.5.0,4,1.75
2029.26004987,699.43660444,614.826575253,555.599587331,1045.04607161,451.15551963,373.600320165,321.627267672,920.44356547,rome-1.5.0,4,2.0
44986.1623137,18971.1673983,13864.1262427,32080.0629185,2331.46791704,2165.39654747,5833.32895139,3012.80562351,31507.008679,RoaringBitmap,4,1.25
44986.1623137,18971.1673983,17290.7004313,30828.7497674,2331.46791704,2165.39654747,6705.56500602,2509.04717835,30542.419607,RoaringBitmap,4,1.5
44986.1623137,18971.1673983,21222.2107239,27493.8970997,2331.46791704,2165.39654747,6159.39456354,2918.27971728,30414.369158,RoaringBitmap,4,1.75
44986.1623137,18971.1673983,17291.130054,21432.8925209,2331.46791704,2165.39654747,5868.19598727,3318.50860294,31078.3017972,RoaringBitmap,4,2.0
1100.0092194,479.776527888,483.986535578,510.487491355,473.870411261,336.000769034,344.85493796,428.088228636,587.215636443,raml-java-parser-master,4,1.25
1100.0092194,479.776527888,518.923781214,555.217040304,457.19386978,333.690812244,325.080310352,400.501768731,574.583622007,raml-java-parser-master,4,1.5
