UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM,,subject,gn,ts
11544.4552063,5100.56250312,6720.65409277,8580.16740295,422.10567339,367.075087339,1506.1318366,825.990779328,9502.42105031,blueflood,4,1.25
11544.4552063,5100.56250312,7339.53135848,9392.97747462,422.10567339,367.075087339,1368.28843785,1162.56141794,9120.56264607,blueflood,4,1.5
11544.4552063,5100.56250312,5153.63583139,10416.4294664,422.10567339,367.075087339,1175.41083258,1328.76213025,9402.64010931,blueflood,4,1.75
11544.4552063,5100.56250312,6473.9773915,7353.91835744,422.10567339,367.075087339,1274.59243883,753.042122563,9181.6114304,blueflood,4,2.0
5333.15362459,2099.3374713,3648.71469133,3582.67000272,223.077186861,191.97299336,478.367244151,552.427143357,4064.11470166,blueflood,8,1.25
5333.15362459,2099.15161912,3540.02117937,3143.34690653,223.077186861,191.97299336,409.334102003,404.747406222,4200.44560633,blueflood,8,1.5
5333.15362459,2099.15161912,2437.36822132,3725.70717548,223.077186861,191.97299336,417.00857381,494.204469308,4007.00589055,blueflood,8,1.75
5333.15362459,2099.15161912,1930.08442499,3015.28165138,223.077186861,191.97299336,527.403667035,481.266510985,4204.78915763,blueflood,8,2.0
3245.86179088,1216.59179567,1090.72049461,1833.74313313,157.633990096,133.410209592,241.376439802,335.03545406,2372.91089377,blueflood,12,1.25
3245.86179088,1216.18488947,2001.33682983,1943.574411,157.633990096,133.410209592,234.973167609,276.236882051,2429.34493225,blueflood,12,1.5
3245.86179088,1216.18488947,1630.59759661,1871.22801438,157.633990096,133.410209592,244.064137426,221.09839303,2425.22641525,blueflood,12,1.75
3245.86179088,1216.18488947,1486.84486107,2391.29668123,157.633990096,133.410209592,257.821466704,340.029350914,2383.34582597,blueflood,12,2.0
2214.86148634,792.663303071,718.363197366,1202.61812965,123.53548234,106.199914078,157.156137841,191.899049555,1570.80249721,blueflood,16,1.25
2198.28396846,791.757012332,709.110171263,968.960854816,125.243966095,106.322224944,158.282788211,192.424847448,1583.03188251,blueflood,16,1.5
2198.28396846,791.757012332,888.415341152,1170.27515472,125.243966095,106.322224944,179.169813072,187.544809634,1561.42669506,blueflood,16,1.75
2198.28396846,791.757012332,1209.14222019,1136.41922992,125.243966095,106.322224944,175.011980357,191.756989989,1621.33663223,blueflood,16,2.0
71462.2777956,32927.2993125,29960.7633039,26161.6776761,14284.356383,12467.9118676,8623.64241298,17899.4736102,43823.5724484,commons-pool,4,1.25
71462.2777956,30523.7463209,33489.9591993,25491.5117837,13875.9492174,12361.3369271,10472.890561,11189.6878766,39983.1725469,commons-pool,4,1.5
71462.2777956,30523.7463209,29313.2428875,24363.4641897,12323.2337593,10454.4468036,7947.94410659,10074.9710002,37930.3996813,commons-pool,4,1.75
71462.2777956,30523.7463209,28598.1412441,31440.670351,11015.8853269,10454.4468036,7177.38840424,13984.7428201,35971.2567818,commons-pool,4,2.0
26864.5921995,11534.4223126,17626.0475523,9869.0336763,5901.06197813,5486.63026034,3765.84925913,5214.69218388,15897.1165347,commons-pool,8,1.25
26864.5921995,11534.4223126,14931.8308232,12208.115812,5901.06197813,5486.63026034,3454.15595841,6103.35219444,16383.502156,commons-pool,8,1.5
26864.5921995,11534.4223126,14092.1579976,10715.0477982,5901.06197813,5486.63026034,4179.61630912,5529.40197046,15719.9691627,commons-pool,8,1.75
26864.5921995,11534.4223126,10169.9159316,11272.1123855,5901.06197813,5486.63026034,3674.70554585,8619.84822326,16304.0723867,commons-pool,8,2.0
15766.0876879,6428.99510958,5687.67360987,5991.74994887,4147.96380323,3729.11089784,2481.15788635,4041.77349366,9329.94547786,commons-pool,12,1.25
15766.0876879,6428.99510958,7337.80563038,6039.86561737,4147.96380323,3705.07344222,2699.50638518,4891.04070416,8906.590307,commons-pool,12,1.5
15766.0876879,6428.99510958,7762.23731806,6166.66220589,4147.96380323,3705.07344222,2872.05720947,3751.72630035,8959.38950619,commons-pool,12,1.75
15766.0876879,6428.99510958,10922.554403,5808.39475428,4147.96380323,3705.07344222,2470.52222761,4083.59277307,9397.51334271,commons-pool,12,2.0
10792.5360697,4338.52208908,6160.87623686,4121.82748896,3150.27754814,2924.24840876,2323.64546288,2717.8948847,5897.15809302,commons-pool,16,1.25
10675.1837317,4292.25484347,5317.64155546,4203.70141412,3104.06658677,2897.04851265,2405.41057795,2641.66940059,6152.25400092,commons-pool,16,1.5
10675.1837317,4292.25484347,6540.68021239,4497.34642961,3104.06658677,2897.04851265,2219.11796446,2908.13096108,6090.61411692,commons-pool,16,1.75
10675.1837317,4292.25484347,4637.68335063,3773.88363124,3104.06658677,2897.04851265,2476.62792924,2824.02285252,5894.01147862,commons-pool,16,2.0
165.158441558,115.168831169,114.145454545,123.596103896,103.333116883,68.111038961,73.8993506494,88.2441558442,167.837077922,scribe-java,4,1.25
165.158441558,115.168831169,97.474025974,125.677272727,103.333116883,68.111038961,76.3876623377,91.888961039,163.974155844,scribe-java,4,1.5
165.158441558,115.168831169,115.433766234,181.294805195,103.333116883,68.111038961,75.3006493506,92.1402597403,163.128038961,scribe-java,4,1.75
165.158441558,115.168831169,115.193506494,147.355844156,103.333116883,68.111038961,79.3642857143,89.7266233766,160.815233766,scribe-java,4,2.0
80.224025974,57.787012987,60.8532467532,75.1311688312,55.7720779221,40.3103896104,42.8584415584,51.2928571429,83.6689090909,scribe-java,8,1.25
80.224025974,57.787012987,52.5519480519,86.8746753247,56.3058441558,40.3103896104,42.45,50.5668831169,83.9677532468,scribe-java,8,1.5
