UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
0.971678487063,0.974775152705,0.972593353905,0.954680101528,0.977257145267,0.987198169557,0.985557054499,0.970696576619,0.940770718665
0.968227986931,0.975487301317,0.976425882333,0.976631909077,0.97892893647,0.978882860498,0.979049932132,0.97858976772,0.976276646675
0.976260399457,0.986196851282,0.981219078547,0.966932746606,0.986007648823,0.994051422942,0.990243038901,0.984512590508,0.963448484708
0.958687108292,0.964933513966,0.961933460887,0.960963425112,0.964601170239,0.969601897281,0.969899571008,0.952095789847,0.941722925206
0.95709448249,0.977956813588,0.969914786588,0.970766737115,0.981854111279,0.986481898101,0.984189469072,0.973995237882,0.94934729433
0.940047838785,0.970982380683,0.981552542199,0.961202433822,0.983102849434,0.986421255026,0.986403115882,0.980494939907,0.950721655627
0.936297041374,0.959116476112,0.943046744427,0.949200970736,0.993665843285,0.993266552142,0.992757639685,0.993564388642,0.958469463983
0.959694638505,0.988620065735,0.978041152342,0.991246377822,0.993431204928,0.994828713394,0.984595651799,0.99536772313,0.986720764277
0.951593109819,0.987093569481,0.959599946821,0.950768084054,0.985548243635,0.985921032731,0.984329108248,0.985549199082,0.96562456646
0.964970830004,0.978274722615,0.942143435732,0.950524040261,0.992600903668,0.992460490427,0.986057423088,0.989849237748,0.955534675335
0.923383134874,0.976003322358,0.935096373998,0.958850661085,0.982047813944,0.985619170938,0.985687338128,0.98202253348,0.937559526295
0.792940446859,0.987203632286,0.957321061858,0.982688466999,0.995086770178,0.995487084164,0.99525163336,0.992767861561,0.968082700499
0.963979007653,0.973777929402,0.964924839529,0.968036745838,0.988364251896,0.990393664288,0.990838517061,0.990501047133,0.971167888651
0.892928169514,0.908137137016,0.909714460071,0.904556042428,0.916942649584,0.920496059682,0.920274915628,0.919478059815,0.907260912139
