UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
0.971675728472,0.973975259975,0.974246340754,0.976666462071,0.977066556218,0.983892245119,0.983202154144,0.935997497958,0.940770718665
0.96730883872,0.97458562857,0.976253356721,0.976534877257,0.978929956862,0.978448803615,0.978917425939,0.977126342943,0.976276646675
0.974951522972,0.979943667375,0.980236985232,0.966964014207,0.985146831349,0.99101980449,0.983133658268,0.979818841886,0.963448484708
0.956979692538,0.962867822072,0.961053884844,0.936912478995,0.964786925747,0.968984892758,0.9697741142,0.948360903304,0.941722925206
0.96423562154,0.975192115247,0.967004343286,0.966064677555,0.982647325696,0.984402248999,0.981776316117,0.975874006129,0.94934729433
0.935971282856,0.971422246263,0.975836544043,0.956593599788,0.980918261755,0.985657867575,0.982539408765,0.977259877267,0.950721655627
0.940311356346,0.951777330676,0.947097646644,0.957186789439,0.993535799061,0.991226097273,0.990858180873,0.992050394792,0.958469463983
0.960507765434,0.976533862776,0.994032553601,0.990320083102,0.993422143524,0.994750803975,0.995129053466,0.993490032797,0.986720764277
0.951756069249,0.975120474549,0.953109282417,0.969497520611,0.98523231574,0.981498682395,0.983389715033,0.97300661914,0.96562456646
0.96411471262,0.976079091583,0.948607772109,0.960072518775,0.992614410309,0.990292845439,0.987103585161,0.988099879653,0.955534675335
0.927688018532,0.977516217931,0.945053198061,0.964097150043,0.982089850801,0.984359891815,0.984314290578,0.982478761493,0.937559526295
0.791978877672,0.906642003727,0.931746300678,0.984302167147,0.99516232498,0.990845939985,0.995214794904,0.989907272282,0.968082700499
0.972382298525,0.963159030531,0.983882330254,0.967289544323,0.988483641698,0.990216290769,0.990506698826,0.990504628283,0.971167888651
0.894241765175,0.906019271029,0.908766134941,0.912501709708,0.916695058778,0.91992823991,0.919315890754,0.913229490658,0.907260912139
