UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
0.922109187731,0.965715858005,0.954669837478,0.963599623801,0.997308912018,0.99768543672,0.989966263192,0.9949884892,0.935840942717
0.922109187731,0.965715858005,0.95044899772,0.956217755762,0.997308912018,0.99768543672,0.990908461151,0.9916506328,0.938434685019
0.922109187731,0.965715858005,0.965271134957,0.955698158511,0.997308912018,0.99768543672,0.992226980456,0.993746632464,0.936510103856
0.922109187731,0.965715858005,0.956402269412,0.939597755266,0.997308912018,0.99768543672,0.99153941085,0.990997661469,0.93799177932
0.964159236669,0.986091310888,0.975476458462,0.974689510513,0.99866105619,0.998874560244,0.996957660447,0.996544972673,0.972709550943
0.964159236669,0.986092573618,0.976279186493,0.974803704121,0.99866105619,0.998874560244,0.997416845792,0.996908282709,0.971792214777
0.964159236669,0.986092573618,0.983826588062,0.981349956056,0.99866105619,0.998874560244,0.99736249307,0.997210878739,0.973096957482
0.964159236669,0.986092573618,0.987109570656,0.981148099092,0.99866105619,0.998874560244,0.996617778578,0.997178636781,0.971775001338
0.978247196506,0.99200736767,0.992795521037,0.989170597184,0.999105674285,0.999272022385,0.998544141539,0.997038615236,0.984177057121
0.978247196506,0.992010132301,0.986697779916,0.991545053495,0.999105674285,0.999272022385,0.998594432968,0.998099126667,0.983790860425
0.978247196506,0.992010132301,0.989179121413,0.988259910483,0.999105674285,0.999272022385,0.998524848893,0.99851687305,0.983817687771
0.978247196506,0.992010132301,0.990169881787,0.988576948807,0.999105674285,0.999272022385,0.998431842516,0.997998584221,0.984094057259
0.985241269618,0.994881917932,0.995371219455,0.990358059332,0.999337212193,0.999456868913,0.999117721584,0.998873455467,0.989590733905
0.985353899355,0.994888075517,0.995402421886,0.99141673825,0.999325604292,0.9994560379,0.999108395008,0.998775518564,0.989500870887
0.985353899355,0.994888075517,0.994235249328,0.992232241891,0.999325604292,0.9994560379,0.998969241389,0.998646509689,0.989653198236
0.985353899355,0.994888075517,0.992019769577,0.993400995592,0.999325604292,0.9994560379,0.998994123409,0.998754787975,0.989253080148
0.89195785133,0.95146344636,0.955722156992,0.964230326974,0.979355107399,0.982208394561,0.988081558227,0.977966815622,0.934509655672
0.89195785133,0.95513881576,0.950343271668,0.960124733664,0.979982904703,0.982350373177,0.985276569201,0.985663216138,0.940374884235
0.89195785133,0.95513881576,0.956527297019,0.963856355243,0.982369710011,0.985284231928,0.989176914611,0.973326405043,0.943541076951
0.89195785133,0.95513881576,0.957790338955,0.965130467668,0.984379341692,0.985284231928,0.990335358205,0.983155777697,0.946496958549
0.960285106243,0.983992983185,0.974731477206,0.983275601412,0.992241744777,0.992920655444,0.995533212816,0.991615664746,0.977188608518
0.960285106243,0.983992983185,0.978799735397,0.985560602407,0.992241744777,0.992920655444,0.99603164903,0.99427216835,0.97648130088
0.960285106243,0.983992983185,0.980143697633,0.984743306954,0.992241744777,0.992920655444,0.994923940458,0.992278345762,0.9774777385
0.960285106243,0.983992983185,0.985997491726,0.983162527758,0.992241744777,0.992920655444,0.995680366413,0.992736570418,0.976578100737
0.977285546169,0.991619971935,0.992836407191,0.992652094925,0.994936574439,0.99559379738,0.997520830021,0.995501478974,0.987213395139
0.977285546169,0.991619971935,0.990140694465,0.993526700419,0.994936574439,0.99563074731,0.997168920313,0.994778027043,0.987845749532
0.977285546169,0.991619971935,0.989477389858,0.992790202739,0.994936574439,0.99563074731,0.996912838104,0.996093771132,0.987724895536
0.977285546169,0.991619971935,0.984775871354,0.989756529584,0.994936574439,0.99563074731,0.997514733749,0.994879825538,0.987066221594
0.984892985685,0.994765337078,0.992254176796,0.994797593597,0.996470190395,0.996814366362,0.997755449622,0.996579185899,0.992361301721
0.985073377515,0.994837250432,0.993358065696,0.991951307618,0.996541225025,0.996856177537,0.9976055491,0.997380999213,0.991976363107
0.985073377515,0.994837250432,0.991468646867,0.994629889504,0.996541225025,0.996856177537,0.99789294072,0.996662288318,0.99207494881
0.985073377515,0.994837250432,0.994245666732,0.994862640208,0.996541225025,0.996856177537,0.997525357097,0.997137186891,0.992363668163
0.927841654024,0.951779113459,0.952384066097,0.928700457233,0.956265820357,0.972613132637,0.970020413754,0.96004760491,0.927806712951
0.927841654024,0.951779113459,0.960068142493,0.944299808849,0.956265820357,0.972613132637,0.968967409573,0.962189252018,0.929475307029
0.927841654024,0.951779113459,0.951463197104,0.931556087385,0.956265820357,0.972613132637,0.969623857182,0.963385113212,0.930020099649
0.927841654024,0.951779113459,0.951486301885,0.938627207526,0.956265820357,0.972613132637,0.967726244887,0.95961993994,0.930908902831
0.967234399969,0.978406090239,0.976362902722,0.97480400954,0.978384193551,0.985539276165,0.98438464115,0.980866975959,0.966495113414
0.967234399969,0.978406090239,0.980362597074,0.975155413631,0.978135930411,0.985539276165,0.984734384113,0.980821974489,0.966300598338
0.967234399969,0.978406090239,0.972966046844,0.968914555499,0.978135930411,0.985539276165,0.98364256994,0.97907476979,0.965989550598
0.967234399969,0.978406090239,0.978107238199,0.972479940369,0.978135930411,0.985539276165,0.982993974938,0.978958641838,0.967285067395
0.979464983873,0.986036708514,0.987787688504,0.983575671783,0.985224416891,0.989749933781,0.989290707378,0.986793729876,0.978196763941
0.979520858181,0.986049695515,0.985002882812,0.97910784134,0.984866821323,0.989536403319,0.989002426153,0.985504694499,0.977360633621
0.979520858181,0.986049695515,0.985203426273,0.979342060397,0.984772288035,0.989536403319,0.988140904735,0.986477058462,0.978361454218
