UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
0.372391,0.372391,0.127575,0.092904,0.073043,0.073043,0.110681,0.073043,0.12747108
0.372391,0.372391,0.092904,0.132366,0.073043,0.073043,0.133213,0.073043,0.12443162
0.372391,0.372391,0.287722,0.073043,0.073043,0.073043,0.113095,0.110681,0.13352854
0.372391,0.372391,0.289792,0.128061,0.073043,0.073043,0.073043,0.128061,0.13246464
0.372391,0.372391,0.073043,0.082397,0.073043,0.073043,0.073043,0.115028,0.11750556
0.372391,0.372391,0.165019,0.092904,0.073043,0.073043,0.115028,0.115028,0.11380982
0.372391,0.372391,0.192304,0.116863,0.073043,0.073043,0.205088,0.073043,0.11824162
0.372391,0.372391,0.092904,0.12171,0.073043,0.073043,0.113095,0.073043,0.11477902
0.372391,0.372391,0.073043,0.12171,0.073043,0.073043,0.082397,0.116863,0.10439626
0.372391,0.372391,0.073043,0.110681,0.073043,0.073043,0.073043,0.122394,0.11385136
0.372391,0.372391,0.127575,0.082397,0.073043,0.073043,0.122394,0.092904,0.09839376
4.3272089,13.1252338,0.0558117,0.0319797,0.0238107,0.0350251,0.0579828,0.0217787,0.062859344
4.3272089,13.1252338,0.0456099,0.0376547,0.0238107,0.0350251,0.0236409,0.0159436,0.099551214
4.3272089,13.1252338,0.0249318,0.0584354,0.0238107,0.0350251,0.0476261,0.0238297,0.062697716
4.3272089,13.1252338,0.0646967,0.0251623,0.0238107,0.0350251,0.0184246,0.0203187,0.081010596
4.3272089,3.3179211,0.0269686,0.0277884,0.0219125,0.0269686,0.0356902,0.0200939,0.042361778
4.3272089,3.3179211,0.0212241,0.0311593,0.0219125,0.0269686,0.043651,0.017979,0.040061664
4.3272089,3.3179211,0.051583,0.0267675,0.0219125,0.0269686,0.0421489,0.0229471,0.036283638
4.3272089,3.3179211,0.0363523,0.0594332,0.0219125,0.0269686,0.0272658,0.0254709,0.038924562
3.1854616,1.5015329,0.0191677,0.0251953,0.0219125,0.0260066,0.0329408,0.0224274,0.03252793
3.1854616,1.5015329,0.0339353,0.0206946,0.0219125,0.0260066,0.0358498,0.0214711,0.03207098
3.1854616,1.5015329,0.0624829,0.017979,0.0219125,0.0260066,0.0345936,0.0184246,0.030615166
3.1854616,1.5015329,0.024405,0.0224499,0.0219125,0.0260066,0.0224083,0.0231658,0.030719658
0.9386438,1.2631334,0.02599,0.0210805,0.0219125,0.0260066,0.0349219,0.0156434,0.029532952
0.9386438,1.2631334,0.0303205,0.0269295,0.0219125,0.0260066,0.0236488,0.0156434,0.031135568
0.9386438,1.2631334,0.0333895,0.0286076,0.0219125,0.0260066,0.0323285,0.0196292,0.02903191
0.9386438,1.2631334,0.023305,0.0219756,0.0219125,0.0260066,0.0397697,0.0204903,0.029983708
5813.153464,11.601356,11.52878,0.100554,0.247718,0.163182,0.180708,0.082272,0.89546192
5813.153464,11.601356,0.12225,0.313599,0.247718,0.163182,0.072908,0.142044,0.54832238
5813.153464,11.601356,7.952517,0.141246,0.247718,0.163182,0.108683,0.100554,2.74631236
5813.153464,11.601356,2.435761,0.380116,0.247718,0.163182,2.073104,0.077844,1.65784458
4631.666491,11.601356,0.163182,0.124992,0.247718,0.163182,0.100554,0.079641,1.61628442
4631.666491,11.601356,3.148943,0.082121,0.247718,0.163182,0.094787,0.080883,0.66775836
4631.666491,11.601356,0.349555,0.071999,0.247718,0.163182,0.082272,0.07559,0.49268866
4631.666491,11.601356,0.333291,0.12225,0.247718,0.06471,0.115992,0.070692,0.16388996
18.05973,11.601356,0.209112,0.082272,0.165114,0.06471,0.087438,0.080883,0.1330171
18.05973,11.601356,0.073547,0.311518,0.165114,0.06471,0.14889,0.069731,0.1913285
18.05973,11.601356,0.421341,0.092684,0.165114,0.06471,0.072908,0.06471,0.19015554
18.05973,11.601356,0.131599,0.083938,0.165114,0.06471,0.071541,0.070692,0.18455134
3.148943,0.581848,0.108518,0.077844,0.165114,0.06471,0.070606,0.070606,0.10065844
3.148943,0.581848,0.074829,0.09995,0.165114,0.06471,0.09995,0.069731,0.10658746
3.148943,0.581848,0.071999,0.082272,0.165114,0.06471,0.087862,0.071541,0.1206921
3.148943,0.581848,0.084389,0.115992,0.165114,0.06471,0.073547,0.071999,0.1272023
1060.932371,76.177355,12.674509,5.389034,0.254072,0.098024,0.296725,0.168619,87.93766584
1060.932371,76.177355,0.165273,0.100727,0.254072,0.098024,0.145887,0.132319,92.3676523
1060.932371,76.177355,152.962188,0.077958,0.254072,0.098024,13.576796,0.067187,75.82162306
1060.932371,76.177355,76.739533,305.838035,0.254072,0.098024,0.256706,6.901484,100.53040076
562.329132,76.177355,0.198417,0.079509,0.079509,0.098024,0.077958,0.067187,2.02778332
562.329132,76.177355,0.459918,11.20961,0.079509,0.098024,0.262789,0.074123,3.3050407
562.329132,76.177355,0.256706,0.098024,0.079509,0.098024,0.179913,0.079509,11.26672916
562.329132,76.177355,2.979994,0.100803,0.079509,0.098024,0.077958,0.067187,4.4972028
293.021111,76.177355,0.198417,0.070637,0.079509,0.098024,0.179913,0.098024,2.4295115
293.021111,76.177355,0.127282,0.15142,0.079509,0.098024,8.146095,0.070637,3.32952454
76.177355,76.177355,0.674228,0.100803,0.079509,0.098024,0.232012,0.067187,3.1960606
76.177355,76.177355,0.249137,0.074123,0.079509,0.098024,0.132319,0.069792,2.03647996
31.287656,17.262493,0.153291,0.121832,0.079509,0.087463,0.067187,0.067187,0.50270152
31.287656,17.262493,0.328617,0.296725,0.079509,0.087463,0.16574,0.077958,0.74280702
31.287656,17.262493,2.887348,0.153291,0.079509,0.087463,0.113679,0.098024,0.52768924
31.287656,17.262493,0.079509,0.077958,0.079509,0.087463,0.067187,0.067187,3.13519128
502.1,501.9,492.0,489.3,498.0,488.7,491.8,483.6,488.272
502.1,501.9,488.1,488.8,498.0,488.7,493.8,483.6,490.994
502.1,501.9,488.7,497.3,498.0,488.7,489.3,484.3,489.74
502.1,501.9,487.1,497.9,498.0,488.7,492.2,483.6,489.658
498.0,492.5,488.7,484.3,498.0,488.7,488.5,483.6,488.086
498.0,492.5,488.8,484.3,498.0,488.7,488.7,483.6,487.098
498.0,492.5,489.2,484.3,498.0,488.7,488.7,484.3,487.05
498.0,492.5,489.2,484.3,498.0,488.7,489.3,483.6,487.958
488.7,492.2,489.2,484.8,488.7,488.7,488.7,483.6,486.986
488.7,492.2,488.8,483.6,488.7,488.7,488.7,483.6,486.326
488.7,492.2,490.6,483.6,488.7,488.7,487.1,484.3,486.276
488.7,492.2,485.0,483.6,488.7,488.7,488.7,483.6,486.202
488.1,489.3,488.7,484.8,487.1,488.7,485.0,483.6,486.124
488.1,489.3,488.8,488.7,487.1,488.7,488.7,483.6,485.95
488.1,489.3,484.3,483.6,487.1,488.7,488.7,483.6,485.372
488.1,489.3,485.0,484.8,487.1,488.7,488.7,483.6,485.602
0.2162357,0.4068645,0.0641172,0.1112535,0.0641172,0.0641172,0.1046413,0.0824481,0.273325408
0.2162357,0.4068645,0.1449316,0.0855843,0.0641172,0.0641172,0.1424306,0.0855843,0.257826204
0.2162357,0.4068645,0.08895,0.0849734,0.0641172,0.0641172,0.1284974,0.0809969,0.23322783
0.2162357,0.4068645,0.0836243,1.26184,0.0641172,0.0641172,0.2474449,0.08895,0.2364533
0.2162357,0.4068645,0.0973359,0.0809969,0.0641172,0.0641172,0.0974558,0.0777626,0.127114482
0.2162357,0.4068645,0.3734319,0.1193903,0.0641172,0.0641172,0.1570965,0.0641172,0.154242912
0.2162357,0.4068645,0.0979674,0.3816027,0.0641172,0.0641172,0.2060852,0.0762197,0.16340051
0.2162357,0.4068645,0.118414,0.0846596,0.0641172,0.0641172,0.2705769,0.0586892,0.168968114
0.2162357,0.0724212,0.1112535,0.1434595,0.0641172,0.0641172,0.1559455,0.0727353,0.126149188
0.2162357,0.0724212,0.1271285,0.0920122,0.0641172,0.0641172,0.1522312,0.0727353,0.10943193
0.2162357,0.0724212,0.1425433,0.0777626,0.0641172,0.0641172,0.1027473,0.0784075,0.117525684
0.2162357,0.0724212,0.1016577,0.0670292,0.0641172,0.0641172,0.0670292,0.0586892,0.115637622
0.2162357,0.0724212,0.0836243,0.1352902,0.0641172,0.0641172,0.0977258,0.0713204,0.105901502
0.2162357,0.0724212,0.0777626,0.0915742,0.0641172,0.0641172,0.0812524,0.0715814,0.099917114
0.2162357,0.0724212,0.1609621,0.0641172,0.0641172,0.0641172,0.0842228,0.0670292,0.11259551
0.2162357,0.0724212,0.1070999,0.0939565,0.0641172,0.0641172,0.0837678,0.0724212,0.108803188
5.8,6.2,5.9,5.9,5.7,5.7,5.1,5.5,6.016
5.8,6.2,6.0,5.6,5.7,5.7,6.5,5.1,5.97
5.8,6.2,6.1,7.2,5.7,5.7,5.6,5.5,6.086
5.8,6.2,5.7,5.7,5.7,5.7,5.6,5.5,6.004
5.7,6.2,5.9,5.7,5.5,5.7,5.9,5.4,5.774
5.7,6.2,5.5,5.7,5.5,5.7,5.5,5.6,5.818
5.7,6.2,6.0,5.7,5.5,5.7,5.8,5.6,5.874
5.7,6.2,5.5,6.3,5.5,5.7,5.5,5.3,5.818
5.7,6.2,5.8,6.2,5.5,5.7,5.8,5.6,5.73
5.7,6.2,5.9,5.8,5.5,5.7,5.8,5.5,5.69
5.7,6.2,5.8,5.8,5.5,5.7,5.6,5.7,5.662
5.7,6.2,5.6,5.6,5.5,5.7,5.6,5.4,5.702
5.7,5.8,5.6,5.5,5.4,5.5,6.0,5.7,5.73
5.7,5.8,5.1,5.6,5.4,5.5,5.7,5.6,5.626
5.7,5.8,5.4,5.6,5.4,5.5,5.7,5.5,5.71
5.7,5.8,5.6,5.6,5.4,5.5,5.6,5.5,5.686
78.003872,0.9613,0.10851,0.604102,0.10851,0.10851,0.133772,0.133772,1.55805492
78.003872,0.9613,0.10851,1.011967,0.10851,0.10851,0.133772,2.826242,1.579377
78.003872,0.9613,0.9613,0.396783,0.10851,0.10851,0.133772,0.133772,1.2983823
78.003872,0.9613,0.9613,3.53212,0.10851,0.10851,0.271715,0.133772,1.28850694
4.035685,0.10851,0.10851,0.133772,0.10851,0.10851,0.133772,0.10851,0.8236963
0.786117,0.10851,0.10851,0.992334,0.10851,0.10851,0.133772,0.133772,0.59606884
0.786117,0.10851,0.133772,0.10851,0.10851,0.10851,0.133772,0.396783,0.75605258
0.786117,0.10851,0.10851,0.786117,0.10851,0.10851,0.133772,0.10851,0.9398934
0.786117,0.10851,0.10851,0.396783,0.10851,0.10851,0.10851,0.271715,0.42362832
0.786117,0.10851,0.10851,0.396783,0.10851,0.10851,0.10851,0.133772,0.42070422
0.786117,0.10851,0.10851,0.786117,0.10851,0.10851,0.10851,0.133772,0.44080234
0.786117,0.10851,0.10851,0.133772,0.10851,0.10851,0.133772,0.10851,0.34201028
0.10851,0.10851,0.10851,0.133772,0.10851,0.10851,0.10851,0.10851,0.40025236
0.10851,0.10851,0.10851,0.271715,0.10851,0.10851,0.133772,0.10851,0.31487436
0.10851,0.10851,0.10851,0.10851,0.10851,0.10851,0.133772,0.10851,0.23566764
0.10851,0.10851,0.10851,0.10851,0.10851,0.10851,0.10851,0.10851,0.25856568
0.369671,0.361072,0.257918,0.645972,0.238162,0.231326,0.238162,0.627808,0.50244754
0.369671,0.361072,0.369671,0.710489,0.238162,0.231326,0.257918,0.238162,0.45772232
0.369671,0.361072,0.231326,0.990284,0.238162,0.231326,0.257918,0.369671,0.43412214
0.369671,0.361072,0.287334,0.645972,0.238162,0.231326,0.287334,0.336476,0.44502992
0.369671,0.311793,0.257918,0.231326,0.231326,0.231326,0.231326,0.231326,0.28559262
0.369671,0.311793,0.231326,0.238162,0.231326,0.231326,0.231326,0.238162,0.3014284
0.369671,0.311793,0.231326,0.257918,0.231326,0.231326,0.238162,0.231326,0.29489106
0.369671,0.311793,0.311793,0.257918,0.231326,0.231326,0.231326,0.311793,0.2790239
0.336476,0.287334,0.257918,0.269813,0.231326,0.231326,0.231326,0.238162,0.27242446
0.336476,0.287334,0.231326,0.238162,0.231326,0.231326,0.231326,0.257918,0.25248012
0.336476,0.287334,0.257918,0.238162,0.231326,0.231326,0.231326,0.238162,0.26023834
0.336476,0.287334,0.257918,0.231326,0.231326,0.231326,0.231326,0.238162,0.25621938
0.336476,0.231326,0.257918,0.238162,0.231326,0.231326,0.231326,0.238162,0.24343206
0.336476,0.231326,0.238162,0.238162,0.231326,0.231326,0.231326,0.238162,0.24927248
0.336476,0.231326,0.231326,0.231326,0.231326,0.231326,0.231326,0.238162,0.2427775
0.336476,0.231326,0.231326,0.257918,0.231326,0.231326,0.231326,0.231326,0.24990466
2896.0656061,777.6276397,87.7230237,0.0640137,0.4825621,0.1149053,0.1354162,0.1188718,12.472567238
2896.0656061,777.6276397,51.6864868,0.1314159,0.4825621,0.1149053,0.3348795,0.1707806,15.12381072
2896.0656061,777.6276397,519.6471354,0.1607639,0.4825621,0.1149053,0.9084879,0.3884673,6.945821924
2896.0656061,777.6276397,0.1373942,0.167155,0.4825621,0.1149053,0.4912568,0.1314159,6.096501532
376.6816299,777.6276397,0.1130949,0.0735028,0.1668248,0.1149053,0.1318538,0.0855454,1.186530736
376.6816299,777.6276397,0.1311948,0.2163277,0.1668248,0.1149053,0.3315277,0.0735028,0.454311848
376.6816299,777.6276397,0.1830496,0.1639652,0.1668248,0.1149053,3.807643,0.0716293,0.762797952
376.6816299,777.6276397,0.7278912,0.1018869,0.1668248,0.1149053,0.1930472,0.0820866,0.548394266
376.6816299,6.9422548,0.1580196,0.0735028,0.1149053,0.1149053,0.1036189,0.0850745,1.249761342
279.1909221,6.9422548,1.2671405,0.1316541,0.1130773,0.1130773,0.163816,0.1154453,0.22370684
279.1909221,6.9422548,0.1878701,0.1500297,0.1130773,0.1130773,0.1020245,0.1143363,0.309976614
279.1909221,6.9422548,0.2413088,0.0850745,0.1130773,0.1130773,0.5713494,0.1224482,0.318743698
279.1909221,6.9422548,0.0855454,0.1480588,0.1130773,0.1130773,0.2091855,0.0735028,0.396698996
279.1909221,6.9422548,0.1580196,0.0708315,0.1130773,0.1130773,0.1130949,0.0708315,1.494356996
279.1909221,6.9422548,0.0640137,0.1031722,0.1130773,0.1130773,0.1425255,0.0716293,0.457866276
279.1909221,6.9422548,0.1311948,0.0735028,0.1130773,0.1130773,0.1126715,0.0855454,0.168158318
3737.3406686,297.0800616,0.2078867,0.2465357,0.0981272,0.0730705,0.5210832,0.0708232,0.582420432
3737.3406686,297.0800616,0.0902898,0.0912928,0.0981272,0.0730705,0.1701203,0.0708232,6.856793324
3737.3406686,297.0800616,0.1247098,0.1794561,0.0981272,0.0730705,0.1833583,0.1134763,2.016784572
3737.3406686,297.0800616,3.950971,0.0730705,0.0981272,0.0730705,0.8808272,0.0902898,4.285370374
297.0800616,0.2878134,0.1794561,0.0732145,0.0730705,0.0730705,0.1216076,0.0730705,0.204347612
297.0800616,0.2878134,1.763166,0.248615,0.0730705,0.0730705,0.0900228,0.0730705,0.171004108
297.0800616,0.2878134,0.1652655,0.1588518,0.0730705,0.0730705,0.0912928,0.0880938,0.154650838
297.0800616,0.2878134,0.0880938,0.1213881,0.0730705,0.0730705,0.2878134,0.0900228,0.198394738
297.0800616,0.2878134,0.2253809,0.0902898,0.0730705,0.0730705,0.1216076,0.0730705,0.13436066
297.0800616,0.2878134,0.1366702,0.1191746,0.0730705,0.0730705,0.1366702,0.0708232,0.233057634
297.0800616,0.2878134,0.4736612,0.0906327,0.0730705,0.0730705,0.1216076,0.0881345,0.138888204
297.0800616,0.2878134,0.1216076,0.1361618,0.0730705,0.0730705,0.0730705,0.0881345,0.152733042
60.4917114,0.2878134,0.1216076,0.1148468,0.0730705,0.0730705,0.0902898,0.0708232,0.134503148
60.4917114,0.2878134,0.7249358,0.0981272,0.0730705,0.0730705,0.1191746,0.0708232,0.134131096
60.4917114,0.2878134,0.0902898,0.1216076,0.0730705,0.0730705,0.0881345,0.0708232,0.117261114
60.4917114,0.2878134,0.1213881,0.0881345,0.0730705,0.0730705,0.1361618,0.0708232,0.11075839
1.745542,0.322095,0.166772,0.135948,0.100765,0.111456,0.137431,0.117175,0.2970097
1.745542,0.322095,0.224156,0.16388,0.100765,0.111456,0.211096,0.098882,0.22740302
1.745542,0.322095,0.274078,0.199843,0.100765,0.111456,0.17201,0.098882,0.231573
1.745542,0.322095,0.201061,0.156085,0.100765,0.111456,0.156085,0.136456,0.17778494
1.70573,0.274078,0.117175,0.13872,0.100765,0.111456,0.16279,0.0889,0.20730064
1.70573,0.274078,0.184042,0.137068,0.100765,0.111456,0.161855,0.074339,0.18020252
1.70573,0.274078,0.117175,0.169649,0.100765,0.111456,0.101231,0.118008,0.18299852
0.996705,0.274078,0.132662,0.100765,0.100765,0.111456,0.137431,0.074339,0.14002386
0.996705,0.274078,0.165757,0.137431,0.100765,0.111456,0.141011,0.074339,0.1397121
0.996705,0.274078,0.151752,0.098882,0.100765,0.111456,0.118549,0.098882,0.13130438
0.996705,0.274078,0.105384,0.0889,0.100765,0.111456,0.0889,0.074339,0.13347642
0.996705,0.274078,0.120646,0.121271,0.100765,0.111456,0.19189,0.074339,0.1367035
0.996705,0.167276,0.166772,0.074339,0.100093,0.111456,0.131617,0.098882,0.12211264
0.996705,0.167276,0.100093,0.105384,0.100093,0.111456,0.098882,0.074339,0.11734954
0.996705,0.167276,0.100765,0.120646,0.100093,0.111456,0.074339,0.101645,0.12110342
0.996705,0.167276,0.118008,0.074339,0.100093,0.111456,0.100765,0.074339,0.12112318
8365.0947933,8365.0947933,441.091625,27.1368119,0.8950718,0.8950718,9.7970439,5.8013112,415.145962228
8365.0947933,8365.0947933,284.4269669,71.4048939,0.8950718,0.8950718,23.7791334,7.6654736,268.580472486
8365.0947933,8365.0947933,365.0666641,0.8950718,0.8950718,0.8950718,37.0511232,1.2857755,167.361820792
8365.0947933,8365.0947933,147.3376132,34.5721511,0.8950718,0.8950718,17.4258736,7.6654736,156.5528351
8365.0947933,2061.4697781,45.3249463,9.7970439,0.8950718,0.8950718,0.8950718,1.0043815,51.019783406
8365.0947933,2061.4697781,92.0969989,27.1368119,0.8950718,0.8950718,17.1375821,0.8950718,39.642731214
8365.0947933,2061.4697781,11.8285302,12.5969344,0.8950718,0.8950718,5.8013112,1.0043815,35.889620896
8365.0947933,2061.4697781,19.4170449,12.5969344,0.8950718,0.8950718,1.0043815,1.0043815,58.69876584
651.5985828,174.9584134,1.0043815,7.6654736,0.8950718,0.8950718,1.0043815,0.8950718,28.669877054
651.5985828,174.9584134,7.6654736,34.5416792,0.8950718,0.8950718,0.8950718,1.0043815,24.977402552
651.5985828,17.1375821,17.1375821,17.4258736,0.8950718,0.8950718,12.5969344,0.8950718,24.003832934
651.5985828,17.1375821,16.1670435,23.7791334,0.8950718,0.8950718,7.6654736,0.8950718,15.31365641
651.5985828,17.1375821,1.0043815,40.412737,0.8950718,0.8950718,19.4170449,0.8950718,17.426009514
651.5985828,17.1375821,12.8714185,12.5969344,0.8950718,0.8950718,1.0043815,0.8950718,18.363917514
651.5985828,17.1375821,9.7970439,11.8285302,0.8950718,0.8950718,1.0043815,0.8950718,18.243487966
651.5985828,17.1375821,7.6654736,23.7791334,0.8950718,0.8950718,16.1670435,0.8950718,12.700640696
82.0,12.7,11.5,11.3,12.1,11.2,11.4,11.6,12.576
82.0,12.7,11.9,11.7,12.1,11.2,11.6,11.6,12.04
82.0,12.7,11.2,11.6,12.1,11.2,11.5,11.4,12.014
82.0,12.7,11.7,11.2,12.1,11.2,12.7,11.2,11.964
82.0,11.1,11.5,11.4,12.1,11.0,11.6,11.5,11.538
82.0,11.1,11.5,11.3,12.1,11.0,11.5,11.4,11.624
82.0,11.1,11.4,11.3,12.1,11.0,11.7,11.4,11.522
82.0,11.1,11.8,11.6,12.1,11.0,11.6,11.7,11.65
81.9,11.1,11.4,11.5,12.1,11.0,11.3,11.2,11.516
81.9,11.1,11.2,11.3,12.1,11.0,11.7,11.1,11.42
81.9,11.1,11.4,11.4,12.1,11.0,11.5,11.5,11.504
81.9,11.1,11.5,11.2,12.1,11.0,11.1,11.6,11.486
81.9,11.1,11.7,11.3,12.1,11.0,11.3,11.4,11.392
81.9,11.1,11.3,11.2,12.1,11.0,11.5,11.4,11.418
81.9,11.1,11.2,11.1,12.1,11.0,11.2,11.4,11.416
81.9,11.1,11.4,11.2,12.1,11.0,11.6,11.4,11.4
72.9,23.2,15.5,14.5,21.1,15.7,17.3,13.8,15.802
72.9,23.2,15.0,14.9,21.1,15.7,15.6,14.0,16.07
72.9,23.2,14.9,16.2,21.1,15.7,14.1,13.8,15.676
72.9,23.2,16.9,15.3,21.1,15.7,15.6,13.8,15.558
39.3,15.5,15.0,15.3,21.1,15.5,15.1,14.1,14.952
39.3,15.5,14.8,15.0,21.1,15.5,14.7,14.0,14.878
39.3,15.5,14.6,14.0,21.1,15.5,15.7,13.9,14.956
39.3,15.5,14.5,15.1,21.1,15.5,15.1,13.9,15.136
39.1,15.5,14.6,14.6,21.1,15.5,14.9,13.9,14.636
39.1,15.5,15.6,14.9,21.1,15.5,15.6,14.0,14.764
39.1,15.5,16.9,14.6,21.1,15.5,14.5,14.0,14.758
39.1,15.5,14.6,14.2,21.1,15.5,13.9,13.8,14.736
37.3,15.5,15.3,13.9,21.1,15.5,14.0,13.8,14.538
37.3,15.5,15.0,14.1,21.1,15.5,14.8,13.9,14.59
37.3,15.5,14.2,13.8,21.1,15.5,15.4,13.9,14.49
37.3,15.5,13.9,15.1,21.1,15.5,14.0,14.0,14.614
0.109,0.208,0.109,0.208,0.01,0.01,0.01,0.01,0.10702
0.109,0.109,0.01,0.109,0.01,0.01,0.01,0.01,0.08128
0.109,0.109,0.01,0.109,0.01,0.01,0.01,0.01,0.08326
0.109,0.109,0.208,0.01,0.01,0.01,0.01,0.01,0.0892
0.109,0.109,0.109,0.109,0.01,0.01,0.01,0.01,0.05752
0.109,0.109,0.109,0.109,0.01,0.01,0.01,0.01,0.05356
0.109,0.109,0.01,0.01,0.01,0.01,0.01,0.01,0.05554
0.109,0.109,0.307,0.109,0.01,0.01,0.01,0.01,0.06148
0.109,0.109,0.109,0.01,0.01,0.01,0.01,0.01,0.0298
0.109,0.109,0.01,0.01,0.01,0.01,0.01,0.01,0.03178
0.109,0.109,0.01,0.109,0.01,0.01,0.01,0.01,0.03376
0.109,0.109,0.01,0.01,0.01,0.01,0.01,0.01,0.0397
0.109,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03574
0.109,0.109,0.01,0.109,0.01,0.01,0.01,0.01,0.01792
0.109,0.109,0.01,0.109,0.01,0.01,0.01,0.01,0.02188
0.109,0.109,0.01,0.01,0.01,0.01,0.01,0.01,0.01792
6.2,19.7,1.0,0.208,0.01,0.01,0.208,0.01,0.2421
6.2,19.7,5.0,0.109,0.01,0.01,0.109,0.01,0.3777
6.2,19.7,0.208,0.109,0.01,0.01,0.208,0.01,0.26212
6.2,19.7,0.208,0.109,0.01,0.01,0.509,0.01,0.30356
6.2,1.0,0.208,0.109,0.01,0.01,0.01,0.01,0.09142
6.2,1.0,0.307,0.01,0.01,0.01,0.109,0.01,0.06148
6.2,1.0,0.109,0.01,0.01,0.01,0.01,0.01,0.06346
6.2,1.0,0.208,0.109,0.01,0.01,0.01,0.01,0.08544
5.0,0.208,0.01,0.01,0.01,0.01,0.109,0.01,0.04366
5.0,0.208,0.109,0.01,0.01,0.01,0.109,0.01,0.05158
5.0,0.208,0.01,0.01,0.01,0.01,0.01,0.01,0.03376
5.0,0.208,0.109,0.01,0.01,0.01,0.01,0.01,0.0496
5.0,0.01,0.01,0.01,0.01,0.01,0.109,0.01,0.0399
5.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0199
5.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03198
5.0,0.01,0.01,0.109,0.01,0.01,0.01,0.01,0.03772
33.7,12.207,0.01,0.515,0.01,0.01,0.01,0.109,0.2069
33.7,12.207,0.208,0.307,0.01,0.01,0.109,0.01,0.84474
33.7,12.207,0.109,0.119,0.01,0.01,0.01,0.01,0.2455
33.7,12.207,0.01,0.01,0.01,0.01,0.01,0.109,0.17562
33.7,0.307,0.406,0.109,0.01,0.01,0.307,0.01,0.08368
33.7,0.307,0.01,0.01,0.01,0.01,0.109,0.01,0.09534
33.7,0.307,0.208,0.01,0.01,0.01,0.01,0.01,0.11752
33.7,0.307,0.109,0.01,0.01,0.01,0.01,0.01,0.06802
31.4,0.307,0.01,0.01,0.01,0.01,0.01,0.01,0.11
31.4,0.307,0.01,0.01,0.01,0.01,0.01,0.01,0.05218
31.4,0.307,0.109,0.01,0.01,0.01,0.01,0.01,0.03574
31.4,0.307,0.109,0.208,0.01,0.01,0.01,0.01,0.05238
0.901,0.307,0.109,0.01,0.01,0.01,0.01,0.01,0.03594
0.901,0.307,0.01,0.109,0.01,0.01,0.01,0.01,0.03772
0.901,0.307,0.01,0.01,0.01,0.01,0.01,0.01,0.04386
0.901,0.307,0.218,0.109,0.01,0.01,0.01,0.01,0.03594
17.9,2.3,18.3,0.119,0.01,0.01,0.317,0.109,1.9744
17.9,2.3,4.303,1.811,0.01,0.01,0.208,0.109,3.59104
17.9,2.3,1.5,0.109,0.01,0.01,0.208,0.01,1.82636
17.9,2.3,16.5,0.109,0.01,0.01,13.5,0.01,2.28956
17.9,0.01,0.01,0.109,0.01,0.01,0.109,0.01,0.3699
17.9,0.01,0.01,0.109,0.01,0.01,0.01,0.109,0.355
17.9,0.01,0.416,0.01,0.01,0.01,0.01,0.109,0.31386
17.9,0.01,0.208,0.01,0.01,0.01,0.307,0.01,0.55154
2.3,0.01,0.01,0.317,0.01,0.01,0.01,0.01,0.20534
2.3,0.01,0.208,0.109,0.01,0.01,0.01,0.01,0.16866
2.3,0.01,0.317,0.109,0.01,0.01,0.109,0.01,0.16556
2.3,0.01,0.416,0.01,0.01,0.01,0.208,0.01,0.28756
1.706,0.01,0.416,0.109,0.01,0.01,0.109,0.01,0.15916
1.706,0.01,0.01,0.109,0.01,0.01,0.01,0.01,0.14706
1.706,0.01,0.01,0.01,0.01,0.01,0.119,0.01,0.14566
1.706,0.01,0.01,0.01,0.01,0.01,0.208,0.01,0.14314
0.208,0.208,0.01,0.109,0.01,0.01,0.01,0.01,0.13284
0.208,0.208,0.109,0.01,0.01,0.01,0.01,0.01,0.08524
0.208,0.208,0.109,0.406,0.01,0.01,0.109,0.01,0.1189
0.208,0.208,0.208,0.109,0.01,0.01,0.109,0.01,0.09712
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0595
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05158
0.01,0.01,0.109,0.109,0.01,0.01,0.01,0.01,0.05356
0.01,0.01,0.109,0.01,0.01,0.01,0.01,0.01,0.05356
0.01,0.01,0.01,0.109,0.01,0.01,0.01,0.01,0.0298
0.01,0.01,0.109,0.01,0.01,0.01,0.01,0.01,0.03574
0.01,0.01,0.208,0.01,0.01,0.01,0.01,0.01,0.03178
0.01,0.01,0.01,0.109,0.01,0.01,0.01,0.01,0.03178
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0298
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0298
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0298
0.01,0.01,0.01,0.109,0.01,0.01,0.01,0.01,0.0199
17.1,51.9,1.4,0.109,0.01,0.01,1.0,0.01,1.0459
17.1,51.9,7.5,0.109,0.01,0.01,1.101,0.01,1.23034
17.1,51.9,5.3,0.406,0.01,0.01,1.9,0.109,0.98472
17.1,51.9,1.6,0.109,0.01,0.01,1.8,0.01,0.8846
