UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
71462.2777956,30523.7463209,28598.1412441,24056.5288446,11015.8853269,10454.4468036,7177.38840424,11862.76945,35971.2567818
26864.5921995,11534.4223126,17626.0475523,11806.257179,5901.06197813,5486.63026034,3765.84925913,6332.33668314,15897.1165347
26864.5921995,11534.4223126,14931.8308232,10569.6670091,5901.06197813,5486.63026034,3454.15595841,4596.59289464,16383.502156
26864.5921995,11534.4223126,14092.1579976,10920.0885029,5901.06197813,5486.63026034,4179.61630912,5886.56461593,15719.9691627
26864.5921995,11534.4223126,10169.9159316,11927.1270562,5901.06197813,5486.63026034,3674.70554585,5589.89201118,16304.0723867
15766.0876879,6428.99510958,5687.67360987,5662.70310935,4147.96380323,3729.11089784,2481.15788635,3887.02909716,9329.94547786
15766.0876879,6428.99510958,7337.80563038,5170.83954467,4147.96380323,3705.07344222,2699.50638518,4277.07254209,8906.590307
15766.0876879,6428.99510958,7762.23731806,5633.38544824,4147.96380323,3705.07344222,2872.05720947,3403.57615346,8959.38950619
15766.0876879,6428.99510958,10922.554403,7620.84220237,4147.96380323,3705.07344222,2470.52222761,4196.61599575,9397.51334271
10792.5360697,4338.52208908,6160.87623686,4321.63954028,3150.27754814,2924.24840876,2323.64546288,3092.48240386,5897.15809302
10675.1837317,4292.25484347,5317.64155546,6278.94258205,3104.06658677,2897.04851265,2405.41057795,2570.99272501,6152.25400092
10675.1837317,4292.25484347,6540.68021239,4373.30856039,3104.06658677,2897.04851265,2219.11796446,3024.36838715,6090.61411692
10675.1837317,4292.25484347,4637.68335063,4221.00746864,3104.06658677,2897.04851265,2476.62792924,2723.25983998,5894.01147862
165.158441558,115.168831169,114.145454545,165.779220779,103.333116883,68.111038961,73.8993506494,95.1707792208,167.837077922
165.158441558,115.168831169,97.474025974,132.651298701,103.333116883,68.111038961,76.3876623377,91.1084415584,163.974155844
165.158441558,115.168831169,115.433766234,161.948701299,103.333116883,68.111038961,75.3006493506,87.9902597403,163.128038961
165.158441558,115.168831169,115.193506494,143.957792208,103.333116883,68.111038961,79.3642857143,96.0785714286,160.815233766
80.224025974,57.787012987,60.8532467532,64.9662337662,55.7720779221,40.3103896104,42.8584415584,51.5168831169,83.6689090909
80.224025974,57.787012987,52.5519480519,63.6298701299,56.3058441558,40.3103896104,42.45,50.438961039,83.9677532468
80.224025974,57.787012987,69.7207792208,81.1623376623,56.3058441558,40.3103896104,44.7103896104,54.2142857143,84.839012987
80.224025974,57.787012987,57.4772727273,70.0422077922,56.3058441558,40.3103896104,46.0253246753,54.537012987,81.6014415584
53.6292207792,41.0857142857,36.0071428571,45.1279220779,41.1285714286,31.2467532468,32.2532467532,37.6097402597,57.6674285714
53.4824675325,41.0577922078,43.425974026,58.6175324675,41.7415584416,31.7058441558,32.8974025974,40.3798701299,59.4866233766
53.4824675325,41.0577922078,42.4357142857,57.7662337662,41.9448051948,31.7058441558,34.7311688312,38.324025974,57.2815454545
53.4824675325,41.0577922078,42.4993506494,53.5720779221,41.9448051948,31.7058441558,34.6025974026,40.4097402597,59.9165454545
41.4233766234,32.8876623377,34.6214285714,40.2246753247,32.3454545455,26.9883116883,28.9928571429,31.8662337662,45.175012987
41.0974025974,32.8272727273,31.5649350649,45.0344155844,33.1909090909,27.0538961039,29.2142857143,32.2266233766,46.4068831169
41.0974025974,32.8272727273,40.3590909091,38.062987013,33.6168831169,27.3487012987,28.1603896104,35.1993506494,45.6357012987
41.0974025974,32.8272727273,32.7285714286,46.0766233766,33.7168831169,27.3487012987,28.1746753247,31.9149350649,46.1616623377
3809.00998945,2592.6215298,1758.20679907,1155.96604778,874.565722328,738.538528548,755.366076325,773.124661874,1385.79200118
3809.00998945,2592.6215298,1704.03249916,1035.17439747,874.565722328,738.538528548,772.133498784,719.830096806,1439.78806776
3809.00998945,2592.6215298,1536.54893496,1046.95813524,874.565722328,738.538528548,728.413471745,777.376428289,1404.23317982
3809.00998945,2592.6215298,1416.55225371,1034.51546614,874.565722328,738.538528548,767.891098001,914.759470701,1418.61003634
