UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
6.2,5.7,6.2,5.7,6.2,5.7
0.109,0.01,0.109,0.01,0.109,0.01
243.0713253,0.0469876,243.0713253,0.0469876,243.0713253,0.0469876
23.2,15.7,23.2,15.7,23.2,15.7
11.661234,0.081276,11.661234,0.081276,11.661234,0.081276
13.1252338,0.0350251,13.1252338,0.0350251,13.1252338,0.0350251
1.2,0.01,1.2,0.01,1.2,0.01
26.1,23.4,23.4,23.4,26.1,23.4
0.8810684,0.0866904,0.8810684,0.0866904,0.8810684,0.0866904
