UGAv,AGAv,UGA,AGA
0.998111848066,0.998552330836,0.998111848066,0.998552330836
0.998111848066,0.998552330836,0.998111848066,0.998552330836
0.998111848066,0.998552330836,0.998111848066,0.998552330836
0.998111848066,0.998552330836,0.998111848066,0.998552330836
0.998529144596,0.998640659387,0.998529144596,0.998640659387
0.998529144596,0.998640659387,0.998529144596,0.998640659387
0.998529144596,0.998640659387,0.998529144596,0.998640659387
0.998529144596,0.998640659387,0.998529144596,0.998640659387
0.99862678417,0.998669746733,0.99862678417,0.998669746733
0.99862678417,0.998669746733,0.99862678417,0.998669746733
0.99862678417,0.998669746733,0.99862678417,0.998669746733
0.99862678417,0.998669746733,0.99862678417,0.998669746733
0.964731690156,0.977210516221,0.964731690156,0.977210516221
