UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
305.175110457,253.044182622,385.22724595,275.464212077,305.175110457,253.044182622
122.81246382,100.12173191,93.2027580071,73.1768481613,122.81246382,100.12173191
18971.1673983,2165.39654747,16804.7698634,2027.97337137,18971.1673983,2165.39654747
4967.02701678,4367.04066053,5025.39826746,4627.9940444,4967.02701678,4367.04066053
100715.496545,14548.1409307,49845.4111094,29371.1057285,100715.496545,14548.1409307
23205.5606504,4043.43484624,15960.972524,3234.20132554,23205.5606504,4043.43484624
768.517972536,151.228256989,548.593941638,141.003136341,768.517972536,151.228256989
6538.65340599,6553.91580381,6525.20501362,6551.34468665,6538.65340599,6553.91580381
2592.6215298,738.538528548,1387.18412503,696.599906907,2592.6215298,738.538528548
