ugt,uga,uge,uarp,agt,aga,age,aarp,random
0.918746041207,0.92418428549,0.925158434286,0.911240274971,0.987797978029,0.988201852662,0.988300845681,0.986825159579,0.917934656718
0.989226511036,0.990710563432,0.992300020928,0.992651854124,0.993492663022,0.99429387253,0.994184990291,0.993570061592,0.991780285942
0.944926904812,0.948351213557,0.923011266,0.916684905634,0.937853514645,0.957832290889,0.927067324507,0.907661739096,0.895733213462
0.993097364863,0.992656696411,0.984331113238,0.986598698057,0.988197564316,0.976840095168,0.988604978006,0.957559304087,0.966092933286
0.924466251008,0.976206232476,0.961102984863,0.963125269452,0.987713873766,0.99264588474,0.977494285186,0.989390021253,0.954392493457
0.905044784765,0.905377273237,0.888315278009,0.915899614987,0.980531624077,0.981958768483,0.976710226369,0.979297160121,0.927526046537
0.949196351309,0.975428558626,0.97881814667,0.957554614684,0.990647304995,0.986937990529,0.991066494646,0.984364979358,0.967784970235
0.892748922691,0.905176007926,0.932552888392,0.931163925534,0.977403818353,0.981708170128,0.978717776909,0.968548039214,0.913416347224
0.964553324526,0.973289304509,0.965825820845,0.950325739316,0.989885795608,0.99012569088,0.989729597655,0.985136078358,0.942897243694
0.956682815512,0.960124021163,0.955000103623,0.934387755419,0.939436348857,0.964273130685,0.966095777752,0.933864862284,0.934051776872
0.840087851261,0.881014730187,0.934088855218,0.922588284822,0.974020324053,0.982522857985,0.971706009042,0.972836507738,0.912842527786
0.937713312675,0.96109501828,0.962886299592,0.964037397056,0.982754131322,0.983464146649,0.983268500908,0.982139995432,0.956898417936
0.854046809006,0.915460823813,0.930339540344,0.927006070029,0.973419913884,0.97672700463,0.981534904121,0.973642938212,0.916736942248
0.95550483992,0.96294183923,0.961513366594,0.956126426347,0.965398201729,0.969685555674,0.967716520599,0.961388303411,0.957239086622
0.943552801548,0.965132314768,0.933836269541,0.965083967993,0.982362907665,0.983243742338,0.982554655609,0.980748628549,0.957223734209
0.96376976824,0.980372230184,0.984127591453,0.976577399754,0.986215087203,0.986873288101,0.984367685013,0.985758107251,0.969335402168
0.961107424651,0.9639477752,0.959454915406,0.920475174022,0.975609747391,0.977904911495,0.972504409564,0.951159766453,0.933135139102
