UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM,subject,gn,ts
0.937971269477,0.964913684195,0.945041783287,0.944615088446,0.96625357102,0.981159368602,0.966445588625,0.960712006007,0.940770718665,nv-websocket-client,4,1.5
0.97104305956,0.973558657341,0.977892410992,0.976044070947,0.978874156954,0.977826358021,0.97881679988,0.97822527839,0.976276646675,webbit,4,1.5
0.972168056614,0.949436356994,0.962679281731,0.953714545316,0.984429812187,0.955077688641,0.972592815956,0.96624107461,0.963448484708,protoparser,4,1.5
0.958411021546,0.95952736519,0.958457676527,0.957348890663,0.965794832189,0.969139903171,0.965032033772,0.961637761294,0.941722925206,lanterna,4,1.5
0.957363325591,0.957507794763,0.967418604622,0.933149778324,0.957885770776,0.957694296536,0.96741416114,0.944852005292,0.94934729433,jackson-datatype-guava-v2,4,1.5
0.941562509364,0.953861404174,0.961606766796,0.954501927536,0.974809063829,0.973497790978,0.976757721241,0.960943838296,0.950721655627,gson-fire-v2,4,1.5
0.931127485284,0.957391432575,0.972856002428,0.961918937185,0.990581719735,0.97172503424,0.989597798564,0.987156990689,0.958469463983,jackson-core,4,1.5
0.973988284509,0.990963238093,0.991309224633,0.988415985915,0.993660877968,0.994824538981,0.994666090081,0.989233916917,0.986720764277,DiskLruCache,4,1.5
0.978882829493,0.979203423071,0.97225468747,0.963068741991,0.984808727921,0.977180776444,0.974424666882,0.979119964563,0.96562456646,JActor,4,1.5
0.933206189712,0.959496623477,0.94848731182,0.967616241387,0.987196964883,0.980837619091,0.981518189597,0.980219373907,0.955534675335,joss,4,1.5
0.934215959342,0.977459454221,0.954409937746,0.947698374262,0.981562043433,0.982478063839,0.982013007325,0.973918185165,0.937559526295,restcountries,4,1.5
0.978133285036,0.983821531403,0.982241799111,0.979354890962,0.99153075769,0.989663075402,0.993602527481,0.973432845706,0.968082700499,asterisk-java-v2,4,1.5
0.967826608539,0.981784449157,0.987931077693,0.961091054027,0.990554760736,0.989094597605,0.990023199032,0.989720940503,0.971167888651,low-gc-membuffers,4,1.5
0.902427925216,0.90477873124,0.911189753069,0.913649005177,0.91521233299,0.908276631271,0.918773630557,0.914254690636,0.907260912139,raml-java-parser,4,1.5
