UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,SUGT,SUGA,SUGE,SUARP,SAGT,SAGA,SAARP,RANDOM,subject,gn,ts
7527.18935091,2209.33377282,2493.94016227,2704.14462475,4147.70263692,1540.08204868,1628.6040568,2120.08174442,7527.18935091,1780.7637931,2170.4143002,1899.75801217,4147.70263692,1543.38356998,2498.52180527,2569.1941927,la4j,8,2.0
5392.65414185,2136.71391446,2924.68413644,3265.0175961,4383.88012994,1909.83373037,2168.83865728,3309.87812669,4742.53887385,1830.95127233,2512.29101245,2801.77920953,3841.80211153,1596.10622631,3123.73080671,3275.93853167,vraptor_archive,8,2.0
3.99838888889,3.63041666667,4.25005555556,5.96943055556,3.74879166667,2.98343055556,3.03058333333,6.7665,3.86804166667,3.83386111111,3.17154166667,4.11388888889,3.63823611111,3.21288888889,8.78073611111,6.28058472222,nv-websocket-client,8,2.0
146.000136095,45.1568402367,51.361852071,41.3329585799,17.8192662722,15.6284733728,17.328704142,35.7309289941,121.109769231,36.1178224852,33.6453905325,23.3513786982,15.804,13.6375147929,35.5432307692,41.3574030769,webbit,8,2.0
193.903940299,94.6083482587,159.071034826,139.784572139,54.7255771144,55.8323532338,53.2286318408,119.161606965,193.220666667,94.6083482587,99.8475870647,91.9278507463,55.3290049751,53.6808955224,135.66400995,119.310050647,spring-retry,8,2.0
410.965340496,220.163563636,364.782619835,409.387740496,107.561447934,92.1593966942,101.36293719,353.842442975,410.965340496,183.13697686,245.700077686,296.403728926,107.561447934,92.1511256198,381.310238017,402.791827174,javapoet,8,2.0
4.82368032787,2.97128961749,4.64828415301,7.1184863388,3.18403551913,1.79505737705,2.54700273224,8.96870218579,4.27006010929,2.63097540984,2.87183606557,6.25601092896,2.86368852459,1.82568579235,7.94552459016,7.13053972678,protoparser,8,2.0
2388.95106169,1032.01239528,2141.25106093,1724.35891013,531.311038081,384.094199543,531.017412034,1715.26541356,2388.95106169,1031.67034196,1599.06406931,1450.76130922,531.311038081,404.691316832,1708.24099391,1749.22930152,streamex,8,2.0
23.7591290323,23.1020967742,22.9917419355,24.6795053763,23.2726129032,22.4464301075,22.2090107527,24.4030967742,23.7591290323,23.0739569892,23.238688172,23.0475376344,23.3425268817,22.3692903226,26.274483871,25.8029836559,lanterna,8,2.0
22.5427945205,16.357739726,20.0976027397,25.0171780822,17.8487534247,14.3589178082,14.9668219178,28.6189041096,20.5124246575,14.8879589041,14.1967123288,22.4189863014,16.8364383562,15.251739726,24.754890411,26.5444328767,jumblr,8,2.0
28.264705036,21.0377482014,21.2543597122,30.9614964029,15.1967697842,12.2324460432,12.4721870504,28.8730647482,24.7971223022,19.3457194245,21.9854676259,19.4745899281,14.1023597122,11.3423021583,32.5738129496,30.9489932374,jackson-datatype-guava-v2,8,2.0
10.8664871795,7.57392307692,6.86817948718,11.1573333333,5.5263974359,5.00085897436,5.19243589744,12.8697179487,10.7128205128,6.31565384615,5.91316666667,7.32561538462,5.45897435897,5.06878205128,10.1221153846,10.7631576923,gson-fire-v2,8,2.0
260.2150564,235.770536047,421.57520255,236.401829328,102.647205983,94.759046101,108.83829181,256.033844041,260.2150564,199.269025012,215.363410495,267.096510544,99.5449318293,91.3610147131,253.701628249,250.745678313,jackson-core,8,2.0
22.5099634146,15.5960487805,15.5518170732,24.3675243902,16.718195122,14.042695122,15.2450609756,23.299695122,22.5099634146,15.0268170732,18.2674756098,15.3834634146,15.4480243902,13.7957804878,15.8757804878,18.9328626829,DiskLruCache,8,2.0
50.2786,54.9527,56.90688,47.58956,45.42515,44.66102,44.62428,46.17248,50.2786,51.39346,51.40583,45.79312,44.9411,44.3543,45.88858,48.63432,java-uuid-generator,8,2.0
92.4439130435,88.9789130435,103.065434783,98.3332173913,91.8520434783,92.6551304348,92.8686521739,98.4604782609,91.3610869565,87.7608695652,93.5707391304,92.7217826087,91.0216956522,90.9840869565,90.9266086957,100.220333043,JActor,8,2.0
368.34162677,201.758604891,315.519957529,362.503151866,101.70323166,97.6515572716,120.105072072,413.723895753,332.528611326,188.909895753,269.050176319,402.933272844,99.3175675676,94.4282316602,429.705844273,424.589225019,joss,8,2.0
36.1197555556,18.9170666667,18.2002,36.3507333333,16.8302888889,15.8996444444,15.6835111111,29.5900444444,31.6739111111,18.9170666667,18.9453111111,18.1739111111,17.1339111111,16.0004888889,22.5091555556,28.8538404444,restcountries,8,2.0
361.726174603,76.6201333333,304.469111111,119.732257143,64.0478539683,60.918,64.8625079365,103.967301587,361.726174603,74.9813936508,90.4360603175,80.7843650794,64.0478539683,60.6235269841,103.67028254,142.366202667,asterisk-java-v2,8,2.0
266.83145,248.160065385,414.070869231,245.701253846,240.513003846,239.730126923,240.466242308,254.077919231,269.110734615,246.379734615,253.762142308,268.906269231,245.446115385,240.4376,256.759542308,259.646356154,low-gc-membuffers,8,2.0
150.206947805,74.1687568209,94.0090094899,77.9032135231,67.7013214709,68.7012775801,68.0148706999,80.1466548043,149.589542112,74.0129335706,76.9153499407,70.0804614472,66.4970320285,69.2714175563,98.7754733096,87.9562118624,la4j-v2,8,2.0
88.3539131238,63.5390794824,53.9114658041,66.6510831793,49.8075415896,42.0002014787,39.7600240296,54.4174399261,88.3249168207,56.5573604436,58.8482698706,58.820961183,49.7012643253,37.6297837338,76.7713419593,63.417279963,raml-java-parser,8,2.0
51.045755627,41.6058167203,86.0068553055,61.1226173633,40.2862057878,34.0036334405,37.8862926045,57.7947395498,49.4066430868,41.7254855305,42.4399067524,52.3732958199,38.1827170418,34.9376848875,70.6611028939,69.247272283,redline-smalltalk,8,2.0
