UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,SUGT,SUGA,SUGE,SUARP,SAGT,SAGA,SAARP,RANDOM,subject,gn,ts
0.345107,0.398602,0.164388,0.121415,0.133722,0.133722,0.15543,0.157382,0.345107,0.398602,0.22441,0.107418,0.133722,0.107418,0.270707,0.1763023,lambdaj-master,12,2.0
0.345107,0.398602,0.256401,0.103687,0.133722,0.133722,0.157382,0.155141,0.345107,0.398602,0.22441,0.107418,0.133722,0.107418,0.148909,0.16833118,lambdaj-master,16,2.0
4.4,4.5,2.8,2.7,2.3,2.1,2.3,2.4,4.4,4.5,2.3,5.4,2.3,2.0,2.3,2.428,metrics-core,4,2.0
4.4,3.2,2.1,4.2,2.1,2.1,2.2,2.9,4.4,3.2,2.2,2.2,2.0,1.3,2.3,2.226,metrics-core,8,2.0
3.2,2.3,2.2,1.3,2.0,2.0,1.3,1.6,3.2,2.3,2.2,2.2,2.0,1.3,2.2,2.138,metrics-core,12,2.0
3.0,2.2,1.5,1.6,2.0,1.5,2.0,2.2,2.3,2.2,2.2,2.2,2.0,1.3,2.3,1.958,metrics-core,16,2.0
35.660217,11.661234,0.075314,0.086662,0.081276,0.081276,7.631996,0.819361,35.660217,11.661234,8.597886,0.224273,0.081276,0.081276,0.133146,4.88291792,camel-core,4,2.0
35.660217,11.661234,0.218622,0.06209,0.081158,0.081276,4.667671,0.117403,35.660217,11.661234,5.638341,0.071524,0.081158,0.081276,0.887494,2.84625936,camel-core,8,2.0
30.404821,11.661234,0.079537,5.834166,0.081158,0.042772,4.453607,0.053188,30.404821,11.661234,5.638341,0.071524,0.081158,0.042772,0.808111,2.70168968,camel-core,12,2.0
30.404821,8.908114,0.289055,4.538293,0.081158,0.042772,0.07684,0.946549,30.404821,8.908114,5.638341,0.071524,0.081158,0.042772,5.785343,1.83997886,camel-core,16,2.0
1.708525,0.964785,0.821941,0.484707,0.185166,0.185166,0.185166,0.270044,1.412159,0.484707,0.484707,0.577318,0.185166,0.185166,0.194822,0.45504764,gson-fire,4,2.0
0.964785,0.580306,0.199675,0.185166,0.185166,0.185166,0.185166,0.194822,0.964785,0.196775,0.266726,0.270044,0.185166,0.185166,0.196775,0.24673458,gson-fire,8,2.0
0.964785,0.580306,0.266726,0.185166,0.185166,0.185166,0.185166,0.200921,0.964785,0.196775,0.266726,0.266726,0.185166,0.185166,0.200921,0.21860514,gson-fire,12,2.0
0.484707,0.484707,0.200921,0.196775,0.185166,0.185166,0.185166,0.418741,0.484707,0.196775,0.266726,0.185166,0.185166,0.185166,0.194822,0.2057813,gson-fire,16,2.0
3.3479219,2.6201747,1.7690665,3.4047297,0.1686118,0.1686118,0.5497877,0.4330134,3.3479219,2.6201747,3.0297927,0.1309553,0.1686118,0.0829075,3.9264424,10.033919038,commons-dbcp,4,2.0
2.2313271,0.5400401,1.2964727,0.0829075,0.1686118,0.0829075,0.6538016,0.4820827,2.2313271,0.5400401,0.7196664,0.1309553,0.1686118,0.0829075,0.3825115,0.62639394,commons-dbcp,8,2.0
2.2313271,0.5400401,0.9166269,0.1509983,0.1686118,0.0829075,0.0843113,0.2692838,2.2313271,0.5400401,0.2245181,0.1309553,0.1686118,0.0829075,0.1791346,0.437081386,commons-dbcp,12,2.0
