UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,SUGT,SUGA,SUGE,SUARP,SAGT,SAGA,SAARP,RANDOM,subject,gn,ts
39.1,15.5,14.6,14.4,21.1,15.5,15.1,14.8,39.1,15.5,14.4,14.9,21.1,13.9,14.8,14.736,vraptor_archive,12,2.0
0.109,0.109,0.01,0.109,0.01,0.01,0.01,0.01,0.109,0.109,0.109,0.01,0.01,0.01,0.01,0.0397,nv-websocket-client,12,2.0
5.0,0.208,0.109,0.109,0.01,0.01,0.01,0.109,5.0,0.208,0.01,0.01,0.01,0.01,0.109,0.0496,webbit,12,2.0
31.4,0.307,0.109,0.01,0.01,0.01,0.01,0.109,31.4,0.307,0.604,0.01,0.01,0.01,0.109,0.05238,spring-retry,12,2.0
2.3,0.01,0.01,0.208,0.01,0.01,0.109,0.01,2.3,0.01,0.319,0.109,0.01,0.01,0.01,0.28756,javapoet,12,2.0
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.109,0.01,0.01,0.01,0.03178,protoparser,12,2.0
4.6,3.2,0.109,0.208,0.01,0.01,0.505,0.802,4.6,3.2,3.5,0.01,0.01,0.01,0.109,0.29144,streamex,12,2.0
0.208,0.208,0.208,0.208,0.208,0.109,0.208,0.109,0.208,0.208,0.208,0.109,0.208,0.109,0.109,0.1585,lanterna,12,2.0
0.802,0.703,0.505,0.406,0.208,0.208,0.208,0.505,0.802,0.703,0.406,0.802,0.208,0.208,0.505,0.53696,jumblr,12,2.0
1.3,0.604,0.307,0.109,0.109,0.109,0.109,0.109,1.3,0.604,0.604,0.307,0.109,0.109,0.109,0.2615,jackson-datatype-guava-v2,12,2.0
0.804,0.01,0.109,0.109,0.01,0.01,0.01,0.01,0.804,0.01,0.01,0.307,0.01,0.01,0.307,0.12682,gson-fire-v2,12,2.0
0.208,0.505,0.208,0.01,0.01,0.01,0.01,0.109,0.208,0.307,0.208,0.01,0.01,0.01,0.01,0.04564,jackson-core,12,2.0
1.2,0.802,0.802,0.109,0.703,0.109,0.505,0.505,1.1,0.307,0.505,0.505,0.703,0.109,0.703,0.49318,DiskLruCache,12,2.0
0.307,0.307,0.208,0.109,0.01,0.01,0.109,0.01,0.307,0.208,0.208,0.307,0.01,0.01,0.109,0.10306,java-uuid-generator,12,2.0
2.0,0.605,1.302,0.505,1.002,0.605,0.605,1.004,1.1,0.605,0.605,0.803,0.505,0.505,0.505,1.0054,JActor,12,2.0
2.6,0.604,0.109,0.307,0.01,0.01,0.109,0.01,2.6,0.604,0.208,0.406,0.01,0.01,0.109,0.18622,joss,12,2.0
0.208,0.208,0.01,0.01,0.01,0.01,0.01,0.01,0.208,0.208,0.01,0.208,0.01,0.01,0.01,0.08326,restcountries,12,2.0
0.802,0.109,0.01,0.109,0.01,0.01,0.01,0.01,0.802,0.109,0.109,0.01,0.01,0.01,0.01,0.07138,asterisk-java-v2,12,2.0
0.208,0.307,0.505,0.208,0.109,0.109,0.109,0.208,0.208,0.307,0.307,0.208,0.109,0.109,0.208,0.24364,low-gc-membuffers,12,2.0
0.208,0.109,0.01,0.01,0.01,0.01,0.01,0.01,0.208,0.109,0.01,0.01,0.01,0.01,0.01,0.01198,la4j-v2,12,2.0
5.2,2.2,1.0,0.605,0.307,0.307,0.307,0.406,5.2,2.2,0.902,0.109,0.307,0.109,0.109,0.60262,raml-java-parser,12,2.0
0.01,0.109,0.109,0.01,0.01,0.01,0.01,0.01,0.01,0.109,0.109,0.208,0.01,0.01,0.01,0.0991,redline-smalltalk,12,2.0
