UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,SUGT,SUGA,SUGE,SUARP,SAGT,SAGA,SAARP,RANDOM,subject,gn,ts
0.964159236669,0.986092573618,0.98043334981,0.97026019593,0.99866105619,0.998874560244,0.997065421493,0.965816189966,0.964159236669,0.986075088038,0.978009175123,0.97868955747,0.99866105619,0.997876674135,0.970637920387,0.971775001338,blueflood,8,2.0
0.960285106243,0.983992983185,0.977832079603,0.976826503743,0.992241744777,0.992920655444,0.995261986419,0.974210451697,0.960285106243,0.985534772773,0.984451772996,0.989854333304,0.992995997442,0.993692117267,0.976147286126,0.976578100737,commons-pool,8,2.0
0.967234399969,0.978406090239,0.97686214721,0.965603323223,0.978135930411,0.985539276165,0.985244350428,0.959028427338,0.967234399969,0.972153302187,0.975551366157,0.965197403929,0.978135930411,0.98341997878,0.967134581273,0.967285067395,scribe-java,8,2.0
0.997097326154,0.99804389822,0.998879485079,0.998953110322,0.999271994265,0.999423140138,0.999454503195,0.998896774989,0.997097326154,0.99905890892,0.999049739002,0.999065837452,0.999335545248,0.999422324602,0.998845141413,0.998936241094,jsprit,8,2.0
0.931950899408,0.981772344619,0.985473470575,0.987664434698,0.992036213914,0.993563676776,0.992928647288,0.975823787797,0.931950899408,0.982390686107,0.979910917412,0.99017165345,0.992036213914,0.993435417576,0.984449849086,0.981767068486,java-apns,8,2.0
0.973106029538,0.988013216559,0.985550253166,0.98523554659,0.997665557031,0.997266727863,0.997288411373,0.984026925484,0.973622592925,0.989408918319,0.991327956116,0.990311604151,0.997665557031,0.997360804168,0.984991611417,0.984641180643,stream-lib,8,2.0
0.998293991559,0.998111848066,0.998182382219,0.997740329517,0.998456605453,0.998552330836,0.998524247278,0.998200265047,0.998367690567,0.998284785371,0.998337038092,0.998263077043,0.998532568842,0.998590639551,0.998386151479,0.998174448495,LastCalc-0.1,8,2.0
0.948317122451,0.985683178309,0.96679337826,0.976460119006,0.972663042251,0.989490407035,0.990830919243,0.974152142077,0.948317122451,0.986882723843,0.988949032513,0.984382728491,0.972663042251,0.989558336626,0.97339279403,0.976350073228,rome-1.5.0,8,2.0
0.966780869183,0.98883199249,0.981575354818,0.981704673214,0.998134256024,0.998405122202,0.995891365744,0.981973728088,0.966780869183,0.988833224771,0.984859288299,0.980635613587,0.998134256024,0.998514031448,0.975686503837,0.979769679365,RoaringBitmap,8,2.0
0.975585348512,0.987994637935,0.986478043184,0.987780251696,0.986526600719,0.989353888902,0.989344002353,0.985250010793,0.975585348512,0.98799133075,0.988268573094,0.986643104862,0.986526600719,0.990024918673,0.985470706077,0.985154121117,raml-java-parser-master,8,2.0
0.976974314692,0.988014655273,0.982049955225,0.970399893936,0.990555778271,0.992386555023,0.990954407812,0.979148613344,0.981271434256,0.989419066683,0.988824481783,0.982366352966,0.991607756577,0.992755498365,0.978063697903,0.980396282576,jackson-datatype-guava,8,2.0
0.97360948242,0.979877007222,0.959131347921,0.957663499776,0.969130125755,0.979838129094,0.967987398829,0.954229046097,0.97360948242,0.979877007222,0.966119635774,0.969045718988,0.969130125755,0.976845948714,0.952536899481,0.953501713329,assertj-core,8,2.0
0.973739602061,0.989820624156,0.982195283408,0.986227359968,0.994539712198,0.992490568075,0.993554105684,0.986437657457,0.973739602061,0.990161068004,0.98618208533,0.991498582535,0.994367808345,0.993077511919,0.987708914462,0.986782650644,mapdb-mapdb-1.0.9,8,2.0
0.976388934832,0.99267080803,0.980357923778,0.980442227996,0.993496442879,0.997140514305,0.995351487842,0.981542737568,0.976388934832,0.993272220524,0.992540366619,0.982361834712,0.993496442879,0.996918164801,0.9883735228,0.983107276409,lambdaj-master,8,2.0
