UGE,AGE,UGEm,AGEm
0.01,0.109,0.307,0.01
0.406,0.01,0.307,0.109
0.307,0.109,0.109,0.109
0.307,0.01,0.01,0.01
0.208,0.109,0.208,0.01
0.307,0.01,0.208,0.01
0.208,0.01,0.208,0.109
0.208,0.109,0.208,0.01
0.208,0.01,0.208,0.01
0.208,0.01,0.208,0.01
0.307,0.01,0.208,0.01
0.307,0.01,0.208,0.01
1.004,0.803,2.0,1.004
1.2,0.505,2.7,0.505
1.402,1.1,1.004,1.1
0.605,1.302,0.605,1.302
0.605,1.1,0.605,1.1
1.2,0.605,1.1,0.605
1.004,0.813,1.103,1.011
1.1,0.605,1.402,0.605
1.1,0.605,1.7,0.605
0.605,0.605,0.505,0.605
1.103,0.605,1.004,0.605
1.302,0.605,1.2,0.505
0.605,0.605,1.1,0.605
1.1,0.605,0.605,0.505
0.605,0.505,1.2,0.605
0.605,0.605,0.605,0.605
0.902,0.505,0.802,0.109
1.9,0.01,0.505,0.505
0.803,0.208,0.703,0.406
0.01,1.1,1.3,0.902
0.802,1.001,1.001,0.01
0.307,0.109,0.109,0.01
0.01,0.208,0.901,0.109
0.01,0.208,0.109,0.208
0.505,0.307,0.109,0.307
0.109,0.01,0.01,0.109
0.208,0.01,0.208,0.01
0.109,0.109,0.901,0.208
0.01,0.109,0.109,0.406
0.109,0.307,0.109,0.109
0.01,0.109,0.109,0.01
0.01,0.208,0.406,0.208
0.01,0.307,0.208,0.01
0.406,0.01,0.406,0.208
0.406,0.208,0.307,0.208
0.208,0.109,0.208,0.01
0.208,0.01,0.109,0.01
0.208,0.01,0.208,0.01
0.208,0.01,0.01,0.01
0.307,0.01,0.109,0.01
0.01,0.01,0.01,0.01
0.208,0.01,0.01,0.01
0.01,0.01,0.307,0.01
0.01,0.01,0.208,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.307,0.01
0.01,0.109,0.109,0.208
0.109,0.01,0.208,0.01
0.01,0.109,0.01,0.01
0.109,0.109,0.109,0.01
0.505,0.01,0.109,0.109
0.109,0.01,0.109,0.109
0.109,0.109,0.208,0.01
0.109,0.109,0.109,0.01
0.307,0.01,0.01,0.109
0.01,0.01,0.01,0.109
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.109
0.109,0.109,0.01,0.01
0.01,0.01,0.109,0.01
0.109,0.01,0.109,0.01
0.505,0.307,0.803,0.307
0.902,0.208,0.208,0.307
0.803,0.307,0.505,0.307
1.001,0.307,0.505,0.208
0.307,0.109,0.307,0.109
0.604,0.208,0.703,0.109
0.505,0.208,0.505,0.109
0.307,0.109,0.109,0.208
0.505,0.109,0.604,0.208
0.505,0.208,0.109,0.208
0.307,0.208,0.109,0.208
0.505,0.109,0.505,0.208
0.307,0.109,0.307,0.109
0.307,0.208,0.505,0.109
0.109,0.109,0.505,0.208
0.505,0.109,0.307,0.208
0.01,0.109,0.01,0.01
0.01,0.208,0.01,0.01
0.109,0.01,0.109,0.01
0.109,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.109
0.109,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.109,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
1.01,0.902,1.406,0.703
1.2,0.703,2.9,0.406
1.7,0.813,1.7,0.406
0.505,0.703,0.812,1.001
0.703,0.705,0.505,0.604
1.31,0.109,1.4,0.703
0.406,0.505,0.703,0.307
1.4,0.604,0.505,0.307
1.0,0.317,0.406,0.604
0.604,0.307,1.001,0.505
1.1,0.307,0.614,0.505
1.0,0.307,0.307,0.703
1.003,0.307,0.307,0.307
0.505,0.505,0.604,0.505
1.1,0.406,0.406,0.307
0.406,0.317,0.703,0.604
0.208,0.01,0.01,0.208
0.01,0.01,0.01,0.01
0.01,0.01,0.208,0.109
0.109,0.109,0.109,0.109
0.109,0.01,0.109,0.307
0.208,0.109,0.109,0.109
0.109,0.01,0.109,0.01
0.109,0.208,0.109,0.01
0.109,0.109,0.01,0.01
0.109,0.01,0.109,0.01
0.01,0.01,0.109,0.01
0.109,0.01,0.109,0.01
0.01,0.01,0.109,0.01
0.01,0.01,0.01,0.109
0.01,0.01,0.01,0.01
0.01,0.01,0.01,0.01
