UGE,AGE,UGEm,AGEm
0.936406510233,0.993090067019,0.929645300107,0.993059653787
0.943109520401,0.992989099812,0.940659966745,0.987857588177
0.947115371818,0.994191106003,0.957626928677,0.993569246358
0.937349866775,0.993255509044,0.948480416272,0.991637491023
0.977127584709,0.997560972927,0.976059709248,0.996832323032
0.975158378109,0.997197027239,0.980822251426,0.997357522214
0.974799262329,0.997249565995,0.980061994238,0.99733759076
0.98043334981,0.997065421493,0.971218231842,0.996220974941
0.991706853115,0.998601999169,0.988747332611,0.998286868325
0.988445224683,0.99857253352,0.984372247107,0.998626342337
0.985449084236,0.998459739394,0.988972939494,0.998358919557
0.985995407085,0.998208562119,0.992182496442,0.998273826344
0.995264543179,0.999164490423,0.993899429213,0.999015057775
0.991939347563,0.999066622238,0.987497982031,0.999112315689
0.990554947003,0.999011879633,0.991268029517,0.99881845401
0.98827984881,0.999058900755,0.989397002017,0.999166698634
0.940318471376,0.985808495234,0.941154301348,0.989346123926
0.930005240442,0.984166883322,0.93394758201,0.986809370508
0.944979787049,0.988271197173,0.951414275706,0.990083227105
0.927886254453,0.98739834206,0.94384759493,0.990846732132
0.978431245694,0.995800997985,0.981123440449,0.995277739686
0.979498483315,0.995730422595,0.979298275891,0.996112372737
0.979323379146,0.995561615769,0.974605725279,0.99566907384
0.977832079603,0.995261986419,0.982269813149,0.99564245297
0.98944424713,0.997153881866,0.986675586192,0.997450025617
0.988714676362,0.997115875181,0.98834242955,0.997228084148
0.989014859286,0.997262818507,0.982629475209,0.996950798443
0.983426145653,0.997074060992,0.984835808567,0.997122569284
0.993486491692,0.997825801612,0.986894157545,0.997325850139
0.991018890965,0.997566741774,0.991541290731,0.99778158463
0.9884280894,0.997646943399,0.991991363321,0.997602011708
0.989446707046,0.997528468189,0.989401587357,0.997756824189
0.936521501189,0.970925124502,0.932664059803,0.968791329999
0.946867610812,0.97148688781,0.94952707684,0.968625821239
0.947609531009,0.971686978236,0.949509861513,0.968939019385
0.947991590464,0.972029623652,0.94059186899,0.970712198086
0.976583228707,0.984882073499,0.968408515486,0.983849757913
0.970717332482,0.985249031789,0.976755684003,0.984629431021
0.974774260247,0.985370596161,0.973564959017,0.98411342424
0.97686214721,0.985244350428,0.977597875931,0.984285728524
0.979129587016,0.98960632171,0.982033389882,0.988078385915
0.983238915821,0.989410610622,0.980027955275,0.988784667365
0.98260058961,0.989903965656,0.978080358127,0.988266546421
0.985227437124,0.989109191384,0.983168997431,0.989430091123
0.987407743213,0.991408494646,0.985574612889,0.990387051899
0.987581557613,0.991327099371,0.986377994825,0.991606621921
0.981159636521,0.991452590046,0.987847489114,0.991659778019
0.986667031108,0.991496987469,0.987000766837,0.991605262816
0.997521580559,0.998834510952,0.997421691052,0.998802940245
0.997294034269,0.998867515498,0.997694851775,0.9987380233
0.997242522616,0.998910831273,0.997681256306,0.99881871708
0.997314563475,0.998832240356,0.997718202178,0.99877059732
0.999025336486,0.999406555434,0.998824384531,0.999395835582
0.998438017415,0.999417322439,0.999030176813,0.999424305613
0.998827056579,0.99943181046,0.999053394202,0.999399475324
0.998879485079,0.999454503195,0.998943222896,0.999410464224
0.999282516032,0.999574432809,0.999189154816,0.999513857375
0.999272171771,0.999542358871,0.999349396067,0.999539378202
0.999324201325,0.999574399604,0.999354354916,0.999535029648
0.999261072068,0.9995748872,0.999320553203,0.999514796911
0.999453025224,0.999625101008,0.999418468558,0.999625617781
0.999401555128,0.999619171414,0.999340045878,0.999602147618
0.999408794754,0.999618472218,0.999439277934,0.999605968103
0.999382271986,0.999607318898,0.999332537011,0.999608076858
0.951886111824,0.988545765444,0.965740148903,0.988550737787
0.945462321629,0.988501082472,0.941544319786,0.988937218245
0.939068365491,0.988629273558,0.913826845856,0.988263908529
0.949639838902,0.989299177561,0.954575059491,0.98869588933
0.985538315376,0.992906033345,0.982587536393,0.992375627401
0.980968391702,0.99339352729,0.975086246309,0.992974828774
0.979380647696,0.99284602466,0.98997841322,0.993198856661
0.985473470575,0.992928647288,0.977596802661,0.993640305348
0.98865917573,0.994723799295,0.989205724761,0.994155998607
0.986394852522,0.99416430855,0.989282693904,0.993677223291
0.986752793094,0.994287050493,0.982161958335,0.99402889735
0.989832852991,0.994197480207,0.991060885453,0.994267365465
0.993832387635,0.994911113581,0.991443619626,0.994635455066
0.992499595401,0.995052178268,0.992184021914,0.99499993461
0.989567615962,0.995019347182,0.993760663291,0.995148151297
0.989713993562,0.995270961354,0.992418266944,0.99488884021
0.937875178317,0.996086491721,0.986710498235,0.995608367045
0.962397721226,0.994777887249,0.941030883504,0.995545075702
0.934492004412,0.995428196508,0.962840703054,0.99547355751
0.960953576694,0.995555459657,0.952294461142,0.993880184277
0.978824745,0.996768025648,0.974864213762,0.99726232558
0.988678918454,0.997417750697,0.978572566988,0.997539556904
0.987262330394,0.99736774084,0.967575786153,0.997600017119
0.985550253166,0.997288411373,0.983359362939,0.997521198775
0.984768515563,0.99807500241,0.993869571578,0.997867032347
0.989651409704,0.997878821763,0.981067190749,0.998027146624
0.992980812549,0.997811178178,0.992707849878,0.998119436313
0.991829521508,0.998031129234,0.992212649289,0.998163926872
0.992316427131,0.998132594976,0.996847374,0.998334057182
0.989718668866,0.998331985113,0.996835052011,0.998194146523
0.993501941682,0.998431791019,0.996710061444,0.998328752922
0.985128257244,0.998171986118,0.991609538385,0.998268453801
0.995819866443,0.997497592595,0.992885865062,0.997397890986
0.993867464676,0.997423352953,0.993173411011,0.997901873576
0.993970078244,0.997411082859,0.992705190967,0.997894727555
0.994704398599,0.997488848903,0.99314065036,0.997489968587
0.998065740688,0.998518989427,0.997390758046,0.99848452554
0.9982523715,0.99846954135,0.997889289232,0.998534087513
0.99792932112,0.998508911014,0.997973034345,0.998457820467
0.998182382219,0.998524247278,0.996351670058,0.998556064313
0.998509688812,0.998645145274,0.99844051905,0.998641625566
0.998546414561,0.998633850487,0.998392934004,0.998629638624
0.998531438002,0.998645640144,0.998482053164,0.998637018054
0.998453717577,0.998642944925,0.998250820242,0.99863802503
0.998618809556,0.998669818866,0.998099743181,0.998671196131
0.998618938433,0.998673328321,0.998537355673,0.998664249786
0.998573985285,0.998675149402,0.998591895828,0.99866655531
0.998612703415,0.998670298135,0.99863030697,0.998674572604
0.955433015546,0.982870780136,0.947019009841,0.980244784722
0.953619426222,0.98320771015,0.948534103593,0.981531957665
0.972297724391,0.984316756854,0.954127072501,0.977422367659
0.955572762788,0.982320634535,0.975892077993,0.977720313151
0.969912521345,0.991773204743,0.983287833295,0.989987744066
0.975842090863,0.991665552827,0.972815924984,0.990550511213
0.978682564345,0.991451902845,0.973629845866,0.989703890611
0.96679337826,0.990830919243,0.981792431086,0.987806203732
0.986129886037,0.993697853945,0.982648046915,0.992257698914
0.984136139556,0.992831974921,0.982659586836,0.991533558897
0.984172199812,0.995211028426,0.988600931244,0.993012829894
0.991009179202,0.993143047171,0.985524057041,0.992660047498
0.986363340619,0.995465940012,0.988379854602,0.993558981745
0.991157408714,0.995718911591,0.989758185491,0.994459839024
0.989281199125,0.9963143718,0.987808340151,0.9944632021
0.990075676683,0.995575776945,0.992170578782,0.992953000905
0.950643860257,0.991080981145,0.952190090284,0.990464672783
0.950074529907,0.99152431729,0.96573990014,0.989780236702
0.927143138163,0.991155798363,0.959457222238,0.991009697263
0.943082457865,0.991638430559,0.96758009869,0.989756572303
0.979145211574,0.996122783361,0.98207409931,0.995512225287
0.978771451979,0.996346778054,0.982738728001,0.995727101141
0.980072900375,0.996055766946,0.981796348928,0.995755378994
0.981575354818,0.995891365744,0.979211224292,0.995547346981
0.989470548389,0.997271432396,0.98696083759,0.997607788593
0.990488608017,0.997798449423,0.986688693034,0.996953282166
0.98696415157,0.997661771344,0.98562825354,0.997284952696
0.984733993213,0.99787047015,0.991418750793,0.997584414628
0.992122989902,0.998342430523,0.992905540236,0.997777819159
0.994979531888,0.998410848761,0.992663752784,0.99830495879
0.990856721274,0.998240306102,0.993227070379,0.998058977143
0.992212310604,0.998192679992,0.992332159105,0.998249634368
0.963153564194,0.984470800217,0.972457672853,0.981794132533
0.977376347624,0.984361015926,0.965653195524,0.983175081752
0.966376921157,0.984532549372,0.975363679651,0.98346270932
0.975981983868,0.984419659843,0.957113113537,0.98495881201
0.984999343417,0.98958737678,0.984098321031,0.988752011819
0.984012381513,0.988941284882,0.983903967397,0.989340191565
0.982314371026,0.989067952617,0.98361377613,0.988885207685
0.986478043184,0.989344002353,0.985965218892,0.989254968996
0.98800910616,0.991259356826,0.989328053543,0.990685552234
0.98695811295,0.991058759846,0.989842430009,0.990691074789
0.9903884584,0.991434158264,0.989838863439,0.990739683129
0.988782491905,0.991467405022,0.98948243249,0.990670221359
0.98999193434,0.991977469467,0.990499090576,0.991718855492
0.990811155262,0.991819506211,0.990380633765,0.991546389046
0.990662688678,0.991978913164,0.991014554937,0.991779770747
0.990652120047,0.992061800269,0.990287909416,0.99159864825
0.963157672876,0.985040252282,0.946450520071,0.987691707489
0.971785609376,0.986979532468,0.960821057182,0.986263560282
0.971593675253,0.987170684385,0.96727297692,0.987954301485
0.96823766346,0.987280259814,0.949609052669,0.985278110904
0.984376638895,0.991447351066,0.979320160596,0.991483723403
0.980172211034,0.991436539835,0.978106783489,0.990925739256
0.980097325896,0.99137271257,0.981316569136,0.990714115809
0.982049955225,0.990954407812,0.979994097225,0.992057623675
0.991129151539,0.994429517646,0.988619485214,0.993836292457
0.984411085121,0.994754345402,0.990354213761,0.994365930541
0.991556318804,0.994606712828,0.986489243055,0.994374179053
0.991381968336,0.994288310874,0.989955407399,0.994104436492
0.992705756364,0.99582334858,0.993101673707,0.99566529419
0.992838519588,0.995399296847,0.992278999171,0.995519651354
0.99403436165,0.995584946986,0.994118284636,0.99553755205
0.990879951402,0.995617218704,0.992906902612,0.995344195806
0.921834740156,0.934153528005,0.918823011475,0.929622411944
0.922162615072,0.935477238341,0.922453245536,0.927598001522
0.917494691246,0.935677872715,0.921706701741,0.924317183421
0.917225011471,0.933362038171,0.923647233209,0.928504392097
0.959525205371,0.966866981318,0.96094674993,0.964143133281
0.959472606464,0.967606245473,0.959096552717,0.963859073929
0.958842354673,0.966405219731,0.959369662518,0.964622279827
0.959131347921,0.967987398829,0.959485153951,0.964252386877
0.974668855171,0.977297623357,0.97224414262,0.976143169574
0.972864740203,0.977469599892,0.972264121297,0.97536137643
0.972847041692,0.978434287766,0.971768363895,0.976121633756
0.97420530229,0.977369621544,0.97285815729,0.975442655934
0.980094323759,0.983245009893,0.977388759867,0.981475768686
